r (mm),theta (deg),z (mm),Driving Frequency (Hz),Power Supply Average (V),Power Supply Min (V),Power Supply Max (V),TX Current RMS (A),TX Current Peak-to-Peak (A),TX Current Average (A),TX Current Frequency (Hz),TX Voltage RMS (V),TX Voltage Peak-to-Peak (V),TX Voltage Average (V),TX Voltage Frequency (Hz),RX Voltage Average (V),RX Voltage RMS (V),RX Coil Min (V),RX Coil Max (V)
0.0,0.0,150.0,118100.0,9.40089269594854,8.223383022911154,11.40381513655133,9.068581125169453,25.64982083739061,-0.14498777753839226,118203.3096926714,505.04000379696316,1428.4688458212495,4.9158725267526275,117994.10029498526,2.7859632210841982,2.7859632210841982,-0.7752838236059373,5.511176674470142
0.0,0.0,150.0,118200.0,9.447824668278317,8.338735482991368,11.48620975089434,8.388720850651929,23.72688559590785,-0.10490520186249273,118063.75442739078,467.5305478170858,1322.3760830932913,3.944237003521732,118168.38995568686,2.5447387649223834,2.5447387649223834,-0.7834906910968982,7.1853776426261735
0.0,0.0,150.0,118300.0,9.519269038375143,8.379932790162874,11.321420522208319,7.7298776551267885,21.863395630730086,-0.07352751235880844,118343.19526627219,431.20709499232885,1219.6378438593101,3.7827151188609314,118343.19526627219,2.353108409008445,2.353108409008445,-0.7178357511692106,4.6166281179554
0.0,0.0,150.0,118400.0,9.49993102238884,8.404651174465776,11.354378367945523,7.717697714233821,21.82894555553061,0.17301625032296408,118203.3096926714,430.77178113743145,1218.4065903443404,-1.0554287751649536,118203.3096926714,2.3378108080052935,2.3378108080052935,-0.7178357511692106,4.583800647991556
0.0,0.0,150.0,118500.0,9.532649923744446,8.51176417311169,11.337899445076921,7.119114223496389,20.1358957739036,0.1735174913693487,118483.41232227487,397.92489303891136,1125.5015610829835,0.6144654380853608,118343.19526627219,2.168199477569604,2.168199477569604,-0.7424563536420935,4.206284743407353
0.0,0.0,150.0,118600.0,9.579244078155417,8.577679864586097,11.164870754956603,6.605646990258532,18.683591123745266,0.1386144065060916,118764.84560570071,367.8872481917491,1040.542271633777,0.06854651008451401,118623.96204033215,1.9961753280915717,1.9961753280915717,-0.7096288836782496,3.8533894412960326
0.0,0.0,150.0,118700.0,9.621627867773462,8.594158787454699,11.131912909219396,6.100959100497996,17.25611820681565,-0.06721187517436078,118764.84560570071,341.0100329032409,964.5220268741175,1.982184342564553,118764.84560570071,1.851841149528042,1.851841149528042,-0.6439739437505622,3.533321609148556
0.0,0.0,150.0,118800.0,9.615341158699092,8.651835017494806,11.148391832087999,6.098524308645128,17.249231575495887,-0.06263387361738,118623.96204033215,341.02101257222796,964.5530820677011,2.8311133177585326,118764.84560570071,1.8428053884204938,1.8428053884204938,-0.7014220161872887,3.5907696815852823
0.0,0.0,150.0,118900.0,9.643347088114282,8.585919326020399,11.098955063482194,5.678281063238459,16.060604181196297,0.09981834951591298,118906.06420927469,317.06318025633595,896.7900992953114,1.2526229617193894,118906.06420927469,1.7141545336321902,1.7141545336321902,-0.7096288836782496,3.3363567893654933
0.0,0.0,150.0,119000.0,9.655360222885493,8.76718747757502,11.033039372007785,5.277113121581189,14.925929893434274,0.0972453121444712,119047.61904761905,295.7414316152209,836.4830870917614,3.162087102089328,118906.06420927469,1.5975021191156713,1.5975021191156713,-0.6685945462234449,3.0244958247089775
0.0,0.0,150.0,119100.0,9.643973287183288,8.750708554706417,10.909447450493271,5.285012522362942,14.948272772874628,-0.006996117468674413,119189.51132300356,295.46135475948296,835.6909101159785,1.4721591667105494,118906.06420927469,1.5739155819466497,1.5739155819466497,-0.6685945462234449,2.983461487254173
