Driving Frequency (Hz),Power Supply Average (V),Power Supply Min (V),Power Supply Max (V),TX Current RMS (A),TX Current Peak-to-Peak (A),TX Current Average (A),TX Current Frequency (Hz),TX Voltage RMS (V),TX Voltage Peak-to-Peak (V),TX Voltage Average (V),TX Voltage Frequency (Hz),RX Voltage Average (V),RX Voltage RMS (V),RX Coil Min (V),RX Coil Max (V)
110000.0,9.80112453511971,9.29451300937028,10.258529997183494,1.2565987254344784,3.554197919940369,0.09868220314410751,286343.6123348018,63.38381216015641,179.2764935836038,-3.175246997883846,154185.02202643172,0.09108234994484528,0.09108234994484528,-0.3156992441121247,0.40650509509243804
110100.0,9.795389869961436,9.343949777976087,10.275008920052095,1.2502313079675305,3.536188143662271,0.12254127695202095,220507.1664829107,65.3309327774763,184.78378235278396,-1.0525071906878807,154015.401540154,0.09000725030352939,0.09000725030352939,-0.2254237017115543,0.4475394325472427
110200.0,9.80290425878952,9.310991932238883,10.291487842920699,1.288592385756114,3.644689656613999,0.12292556175424928,242024.202420242,66.3523393203085,187.67275632392375,6.621660492149765,197802.1978021978,0.12590408870899253,0.12590408870899253,-0.20080309923867146,0.4639531675291646
110300.0,9.801206929734054,9.278034086501679,10.225572151446292,1.288917534921727,3.6456093173336077,0.14837189887571442,137931.0344827586,66.24608211669452,187.3722155670223,4.504763853907936,198237.88546255507,0.12230948074795166,0.12230948074795166,-0.2500443041844371,0.42291883007435993
110400.0,9.79525803857849,9.310991932238883,10.275008920052095,1.3069084537677065,3.6964953201966835,0.15475436819968005,265486.72566371685,67.428269530922,190.71594651595686,4.871214021174562,198895.02762430938,0.12991724691207243,0.12991724691207243,-0.26645803916635896,0.4803669025110865
110500.0,9.791780985853213,9.29451300937028,10.233811612880592,1.339825304795077,3.789598234503728,0.08295994232250628,264900.66225165565,68.281051765847,193.1279789207204,-3.1840117513150523,132743.36283185842,0.15354481841854897,0.15354481841854897,-0.17618249676578865,0.4885737700020474
110600.0,9.8016024238829,9.170921087855767,10.3079667657893,1.3476484998427445,3.8117255715787306,-0.04706198510969434,324214.7922998987,70.36375465875305,199.01875227580325,0.7204772176818565,110192.83746556473,0.15390592058815128,0.15390592058815128,-0.20080309923867146,0.4721600350201255
110700.0,9.794895502275379,9.278034086501679,10.283248381486398,1.388132685944077,3.926232141671012,-0.03907554443729756,154696.13259668509,70.5512314405752,199.54901669076912,-3.395200572086024,138888.88888888888,0.16454202085643663,0.16454202085643663,-0.26645803916635896,0.4885737700020474
110800.0,9.797721637547344,9.302752470804581,10.299727304354999,1.3788097424774477,3.8998628754875226,0.09525705599381179,177383.59201773835,71.18777535811033,201.3494347732177,-3.605972023645987,110741.9712070875,0.1933563326172005,0.1933563326172005,-0.20080309923867146,0.5214012399658912
110900.0,9.797532129934355,9.278034086501679,10.39860084156661,1.4010733403364142,3.9628338395662643,-0.07548235243970891,245535.7142857143,72.94804372427107,206.3282255668994,-1.3838983442296817,138696.25520110957,0.17874810848329004,0.17874810848329004,-0.20900996672963243,0.5542287099297349
111000.0,9.80511243445391,9.310991932238883,10.324445688657901,1.4417100678465091,4.0777718619167365,0.12082034935943338,197287.29963008632,73.99354041040809,209.28533675280158,6.935522138829154,244444.44444444447,0.20170271685550778,0.20170271685550778,-0.13514815931098398,0.5049875049839693
111100.0,9.803901233623069,9.327470855107485,10.357403534395107,1.4671656094060315,4.149771006138794,-0.05802245599064059,248275.8620689655,76.47720115834284,216.31019018092763,2.2476311607668067,196801.9680196802,0.20629035578295496,0.20629035578295496,-0.1843893642567496,0.5624355774206958
111200.0,9.792415424383654,9.29451300937028,10.266769458617794,1.4826854370657692,4.193667707662982,0.06763867433801282,222717.14922048998,77.3780207391939,218.85809271790927,-3.373497373113514,133333.33333333334,0.2228518143797141,0.2228518143797141,-0.1843893642567496,0.5296081074568522
111300.0,9.790025980567707,9.253315702198776,10.299727304354999,1.5198163628702646,4.298689825375355,-0.04124758897163141,271940.6674907293,79.8032888075274,225.71778670716455,5.511458390863632,196801.9680196802,0.24203126370608982,0.24203126370608982,-0.16797562927482773,0.6691248548031881
111400.0,9.795562898651555,9.245076240764474,10.316206227223601,1.5015726651570604,4.247088855907658,0.16051864023310453,222717.14922048998,79.4430394798055,224.69884773696438,-0.12219121934697932,111358.57461024499,0.2398236163510213,0.2398236163510213,-0.11052755683810116,0.5624355774206958
111500.0,9.787422310754467,9.228597317895874,10.266769458617794,1.5559672577071741,4.400939996915917,-0.03287686349700628,248962.65560165976,81.06147929524586,229.2764868107251,7.173422589104752,223602.4844720497,0.2573534853117139,0.2573534853117139,-0.15156189429290584,0.6034699148755005
111600.0,9.796625789176582,9.236836779330174,10.39860084156661,1.5757129682804938,4.456789300298882,0.10603373849108363,148698.88475836432,83.3127659500004,235.64408705061192,6.9597295530677235,178571.42857142858,0.27554811053917433,0.27554811053917433,-0.11873442432906209,0.6116767823664615
111700.0,9.774099101615203,9.212118395027272,10.299727304354999,1.6193343247653749,4.580169128198943,0.09951760488808209,156599.55257270695,85.15224609623232,240.84692259164638,-2.387671296708307,134378.49944008957,0.2865863473145167,0.2865863473145167,-0.13514815931098398,0.7101591922579928
111800.0,9.792431903306522,9.278034086501679,10.406840303000912,1.6727011306910158,4.731113249640091,0.14180564116807437,155902.004454343,87.23832465794402,246.7472437799433,-2.967814500011964,112107.62331838565,0.31325045979264887,0.31325045979264887,-0.11873442432906209,0.6937454572760708
