Driving Frequency (Hz),Power Supply Average (V),Power Supply Min (V),Power Supply Max (V),TX Current RMS (A),TX Current Peak-to-Peak (A),TX Current Average (A),TX Current Frequency (Hz),TX Voltage RMS (V),TX Voltage Peak-to-Peak (V),TX Voltage Average (V),TX Voltage Frequency (Hz),RX Voltage Average (V),RX Voltage RMS (V),RX Coil Min (V),RX Coil Max (V)
110000.0,9.787974354670565,9.343949777976087,10.250290535749194,1.2491774807833453,3.5332074702697267,0.13669298249495,220264.31718061675,63.72870382585248,180.25199452595746,-0.06793322191570224,197802.1978021978,0.0679471904878264,0.0679471904878264,-0.29928550913020274,0.41471196258339893
110100.0,9.79908938814544,9.327470855107485,10.242051074314894,1.2605429311005474,3.5653538182318565,-0.039526661379043815,274348.4224965706,65.00405426324548,183.85923029663675,3.7230313216865354,176600.44150110375,0.09689281212844562,0.09689281212844562,-0.21721683422059337,0.4967806374930083
110200.0,9.796428042102157,9.253315702198776,10.266769458617794,1.2812521309752953,3.623928280889384,0.12262481712641843,357634.11279229715,66.06939332788234,186.87246420410736,6.655050029030553,198456.44983461965,0.10463188817242178,0.10463188817242178,-0.2254237017115543,0.43933256505628177
110300.0,9.785420121625933,9.154442164987165,10.275008920052095,1.2828069004979143,3.628325833179888,0.14076974300554587,195599.02200488996,66.32130822866893,187.5849871426199,6.183422820589451,198456.44983461965,0.11823887447243503,0.11823887447243503,-0.20900996672963243,0.40650509509243804
110400.0,9.7947801498153,9.29451300937028,10.316206227223601,1.3078435427772235,3.6991401513152535,-0.0371207043563971,195121.9512195122,68.18443185799978,192.85469655257486,4.142070009540398,220994.47513812155,0.12419706027087266,0.12419706027087266,-0.3156992441121247,0.4311256975653208
110500.0,9.78064947345547,9.278034086501679,10.275008920052095,1.3295629271778495,3.7605718472867733,0.07196605537180106,286343.6123348018,68.67535206912139,194.24322859379734,-2.2770684557907037,110375.27593818985,0.16517394965324064,0.16517394965324064,-0.20080309923867146,0.5131943724749302
110600.0,9.772789027247148,9.179160549290067,10.291487842920699,1.345107804345949,3.8045393995198737,-0.05048713225999007,241935.48387096773,70.41378081045984,199.1602476002374,0.695017695810258,221238.93805309734,0.151230481786098,0.151230481786098,-0.21721683422059337,0.4967806374930083
110700.0,9.780196303076588,9.245076240764474,10.332685150092203,1.3704966620193981,3.8763499332297777,-0.04839862790005364,248618.78453038674,71.76382709091779,202.97875511954734,4.773966995009274,177383.59201773835,0.15873976554032726,0.15873976554032726,-0.1597687617838668,0.42291883007435993
110800.0,9.789276189577185,9.310991932238883,10.225572151446292,1.3758710096945894,3.8915508839721054,0.1657649631852647,247933.88429752065,71.78383496037182,203.03534592021953,5.0490133050647446,221729.49002217295,0.17552280955934235,0.17552280955934235,-0.15156189429290584,0.45574630003820366
110900.0,9.789927107030495,9.327470855107485,10.266769458617794,1.3838983027309724,3.914255497334497,-0.05314370980582913,154696.13259668509,72.7123299239124,205.66152626028793,-0.14723337200757033,110803.32409972299,0.1942016399687695,0.1942016399687695,-0.1843893642567496,0.4803669025110865
111000.0,9.776505024354021,9.19563947215867,10.266769458617794,1.4307963397924666,4.04690317745658,-0.042433859448075276,296296.2962962963,74.86124112884542,211.7395650009915,4.864536113798403,197775.03090234858,0.20664325108506626,0.20664325108506626,-0.15156189429290584,0.5049875049839693
111100.0,9.803003132326733,9.302752470804581,10.250290535749194,1.4437025811852302,4.083407540690394,-0.09207343107504369,222222.22222222222,76.20199184675647,215.53178069905405,2.1729220719960467,249653.25936199722,0.22101347606173885,0.22101347606173885,-0.08590695436521834,0.4967806374930083
111200.0,9.790470911485157,9.278034086501679,10.299727304354999,1.4783042247137899,4.181275767807371,-0.019109442756305547,272277.2277227723,77.29160112740405,218.61366114381283,6.810311375526204,198511.16625310175,0.22713579920999574,0.22713579920999574,-0.13514815931098398,0.5131943724749302
111300.0,9.7933629624486,9.310991932238883,10.291487842920699,1.5113904609585902,4.2748577758579245,-0.07800526570651203,194174.7572815534,79.65137668072023,225.28811432712527,3.6833812466406006,194986.07242339832,0.2453796656424019,0.2453796656424019,-0.12694129182002303,0.5952630473845396
111400.0,9.781382785523126,9.228597317895874,10.316206227223601,1.49943219303859,4.241034686508014,0.18063511422801193,200222.46941045608,79.71505641063489,225.4682278025124,1.1996170719211368,133779.26421404682,0.24234312467074634,0.24234312467074634,-0.12694129182002303,0.5870561798935787
111500.0,9.793741977674577,9.278034086501679,10.332685150092203,1.5360734733213235,4.3446718775451245,0.1568762886293754,156075.8082497213,81.91042184029719,231.67765893249933,0.3757302493877414,111607.14285714287,0.25182205662280627,0.25182205662280627,-0.15156189429290584,0.5788493124026177
111600.0,9.792506058459432,9.12148431924996,10.324445688657901,1.5796489432469794,4.467921918656412,0.017598109873936663,173913.04347826086,82.65595133247811,233.78633477048209,8.01734313376662,156250.0,0.2690072371488784,0.2690072371488784,-0.09411382185617927,0.6116767823664615
111700.0,9.78930090796149,9.310991932238883,10.349164072960805,1.6168222910086347,4.573064023783101,0.08788881261195618,245261.98439241917,84.25319437617722,238.30402032009283,-3.166899613663648,111982.08286674133,0.28021781814153107,0.28021781814153107,-0.11873442432906209,0.5952630473845396
111800.0,9.773662410159185,9.088526473512758,10.390361380132308,1.6307174798820998,4.612365552896281,-0.09823869594557591,133928.57142857142,87.59007453390858,247.74214267024755,2.4454641667854613,139664.80446927375,0.3116501206319115,0.3116501206319115,-0.02845888192849176,0.6445042523303052
111900.0,9.765447667109187,8.981413474866844,10.275008920052095,1.6418709687063158,4.643912383222247,0.14332607234210798,156424.58100558657,87.76131638424322,248.22648776462577,-0.09798380510840753,134228.1879194631,0.29916747517815984,0.29916747517815984,-0.08590695436521834,0.6116767823664615
112000.0,9.772937337552968,9.055568627775553,10.349164072960805,1.668099574371607,4.718098082930228,0.16802054789399604,204498.97750511247,89.88023726285068,254.21970105287016,2.5189211479231894,134228.1879194631,0.32089926029422444,0.32089926029422444,-0.11873442432906209,0.7183660597489537
112100.0,9.787891960056225,9.212118395027272,10.332685150092203,1.7322628076679583,4.899579112397046,0.17196364412555595,157126.82379349045,92.15582845784675,260.65604491363064,-0.494901924778751,111856.82326621923,0.3360983788874841,0.3360983788874841,-0.08590695436521834,0.6937454572760708
