r (mm),theta (deg),z (mm),Driving Frequency (Hz),Power Supply Average (V),Power Supply Min (V),Power Supply Max (V),TX Current RMS (A),TX Current Peak-to-Peak (A),TX Current Average (A),TX Current Frequency (Hz),TX Voltage RMS (V),TX Voltage Peak-to-Peak (V),TX Voltage Average (V),TX Voltage Frequency (Hz),RX Voltage Average (V),RX Voltage RMS (V),RX Coil Min (V),RX Coil Max (V),RX Force (mN)
0.0,0.0,175.0,117100.0,9.387042161277481,8.495285250243088,10.777616067544455,9.934093626943692,28.0978598742158,0.03283583768403258,117145.89989350374,546.0751926413061,1544.5338870176713,8.62878902789602,117096.01873536299,2.997191576566551,2.997191576566551,-0.7999044260788201,5.962554386472993,148.86675
0.0,0.0,175.0,117200.0,9.303308634451398,8.470566865940185,10.579868993121233,10.495196827592174,29.684899386711873,0.028216066039853358,117270.78891257997,578.9500763914142,1637.518099939355,8.591851852721632,117233.29425556859,3.206396939212382,3.206396939212382,-0.7342494861511326,6.37289776102104,156.22425
0.0,0.0,175.0,117300.0,9.30554564823081,8.487045788808786,10.546911147384028,10.460202739549706,29.585921158886798,0.5942341636523774,117270.78891257997,576.4941848579134,1630.5717897105667,11.792865016561484,117208.31113478956,3.164648604285863,3.164648604285863,-0.7424563536420935,6.315449688584314,155.979
0.0,0.0,175.0,117400.0,9.252874891012041,8.43760902020298,10.464516533041019,10.863419564356583,30.726390563324603,-0.005634412625995651,117395.94450373531,598.8157904875711,1693.706824541378,-4.882913124730539,117370.89201877934,3.313767386596623,3.313767386596623,-0.7342494861511326,6.6437243882227515,160.88400000000004
0.0,0.0,175.0,117500.0,9.245105078879497,8.396411713031476,10.299727304354999,11.015262729565235,31.15586789050807,0.00679636532434543,117584.17958311063,608.5316328697361,1721.187376674852,9.077669614337081,117508.81316098708,3.409274807022681,3.409274807022681,-0.7588700886240153,6.7750342680781275,163.33650000000003
0.0,0.0,175.0,117600.0,9.240853516779396,8.462327404505883,10.415079764435212,10.975752165446464,31.044115139240514,0.049309960075211,117584.17958311063,607.1632594246857,1717.317032106089,6.927174754608954,117647.05882352941,3.404970305023672,3.404970305023672,-0.6850082812053669,6.88993041295158,163.09125
0.0,0.0,175.0,117700.0,9.2424396131055,8.52000363454599,10.316206227223601,10.968456542305184,31.02348000085579,0.01174194364867482,117584.17958311063,606.1046962105336,1714.3229631979227,-5.136464920419008,117647.05882352941,3.3682117455316583,3.3682117455316583,-0.7916975585878592,6.848896075496775,163.09125
0.0,0.0,175.0,117800.0,9.267907788398922,8.528243095980292,10.480995455909621,10.780033643969485,30.490539564279807,0.5260570273266134,117710.00535045478,597.0740245380158,1688.7803664846963,-1.8235968080285256,117773.01927194861,3.334350210263953,3.334350210263953,-0.7752838236059373,6.6765518581865955,160.63875000000002
0.0,0.0,175.0,117900.0,9.318003713919472,8.561200941717495,10.621066300292735,10.39365931780703,29.39770793985639,0.5167339438638572,117899.24973204717,576.0585016883074,1629.3394916158577,-1.6094864027804907,117962.46648793567,3.1940168796022665,3.1940168796022665,-0.7670769561149762,6.397518363493924,156.4695
0.0,0.0,175.0,118000.0,9.381801863805267,8.643595556060506,10.827052836150262,9.787745737887027,27.683925535158583,0.5017134205071945,118025.75107296137,543.2205578056218,1536.4597604171763,-1.2979202867616495,118089.10359634996,2.9871094398539055,2.9871094398539055,-0.7096288836782496,5.970761253963954,149.60250000000002
0.0,0.0,175.0,118100.0,9.373624198331722,8.635356094626204,10.777616067544455,9.791899258044271,27.695673464234513,0.48829686849896337,118089.10359634996,543.0114592159919,1535.868340294521,7.697638318133098,118089.10359634996,2.986329787442264,2.986329787442264,-0.676801413714406,6.028209326400681,149.84775000000002
0.0,0.0,175.0,118200.0,9.435350123666787,8.742469093272117,10.884729066190369,9.118372737668684,25.790652784768284,0.12265823319617733,118216.01289629232,506.94312830267575,1433.8516947949763,-2.494935183937829,118133.49084465446,2.7587492484841714,2.7587492484841714,-0.6932151486963278,5.552211011924947,141.99975
0.0,0.0,175.0,118300.0,9.491843990991072,8.791905861877922,10.860010681887465,8.437112463026905,23.863757744959436,0.13972549082557773,118343.19526627219,469.05905602237016,1326.6993571615146,-1.1439110478990278,118343.19526627219,2.5102617145928563,2.5102617145928563,-0.676801413714406,6.463173303421611,135.37800000000001
0.0,0.0,175.0,118400.0,9.500973314260278,8.77542693900932,10.868250143321767,8.446338924944401,23.88985412011232,0.4475710334802033,118343.19526627219,469.79289301918607,1328.774961628451,0.7615880849663171,118343.19526627219,2.5098185437483442,2.5098185437483442,-0.7178357511692106,5.125453902394978,135.13275000000002
0.0,0.0,175.0,118500.0,9.553891255322077,8.800145323312222,10.868250143321767,7.785789610552515,22.02153852205381,0.42412130652683744,118470.65158858374,433.61744173704386,1226.4553339721056,5.978703222589127,118534.4827586207,2.334224406911744,2.334224406911744,-0.676801413714406,4.723317395337892,128.51100000000002
0.0,0.0,175.0,118600.0,9.605107747597689,8.882539937655233,10.794094990413058,7.194953393197972,20.350401338605785,0.3852584173971408,118662.35167206042,400.50498586537515,1132.7991656177167,5.583663264368338,118598.38274932615,2.1470708972141255,2.1470708972141255,-0.6111464737867185,4.280146550826001,122.87025000000001
0.0,0.0,175.0,118700.0,9.651532993049258,8.981413474866844,10.81057391328166,6.637379493700713,18.773344197217234,0.2155047830215101,118662.35167206042,370.8872816944462,1049.0276477679527,4.143739486384437,118764.84560570071,1.9750713683385657,1.9750713683385657,-0.652180811241523,3.9190443812237197,117.47475
0.0,0.0,175.0,118800.0,9.652529967882808,8.981413474866844,10.777616067544455,6.642267267851021,18.787168910203597,0.21534605669015497,118726.38963842417,371.1163160936049,1049.6754548750332,0.7060779799020184,118790.49676025918,1.9601102489025444,1.9601102489025444,-0.6357670762596013,3.836975706314111,117.47475
0.0,0.0,175.0,118900.0,9.67622253923714,8.989652936301146,10.835292297584562,6.143919153802487,17.377627586862612,0.22824465961712218,118854.67314964884,343.41632290477577,971.3280427844642,0.6228128223055537,118918.91891891892,1.798824785536434,1.798824785536434,-0.652180811241523,3.533321609148556,112.81500000000001
0.0,0.0,175.0,119000.0,9.707454217803859,9.055568627775553,10.736418760372949,5.720102151854215,16.178892082623513,0.3605388797929337,119047.61904761905,319.923483646262,904.8802589883817,1.2146423635174906,119047.61904761905,1.670998720930972,1.670998720930972,-0.5783190038228747,3.270701849437806,109.13625
0.0,0.0,175.0,119100.0,9.698666832184177,9.080287012078456,10.802334451847358,5.735775228852711,16.223222238734294,0.347682046953165,119112.07363291825,319.9729430956079,905.0201514364866,1.849252248857927,119047.61904761905,1.6725744394892366,1.6725744394892366,-0.6111464737867185,3.246081246964923,108.891
0.0,0.0,175.0,119200.0,9.723554125446483,9.080287012078456,10.711700376070048,5.33520418464557,15.090236231910913,0.23263051877298851,119176.59804983748,297.9658853384974,842.7747923404193,3.7710287809526655,119241.19241192413,1.5692910121154933,1.5692910121154933,-0.6275602087686404,3.0244958247089775,105.94800000000001
0.0,0.0,175.0,119300.0,9.74945487246521,9.137963242118563,10.654024146029942,4.998520273904541,14.13795032630536,0.31249492549695657,141074.3353228432,278.60080217500365,788.0020658478277,2.652896664657346,119305.85683297181,1.4397661259394021,1.4397661259394021,-0.5865258713138356,2.811117269943993,103.00500000000001
0.0,0.0,175.0,119400.0,9.739757026357038,9.12148431924996,10.719939837504349,4.991707816637778,14.118681787385873,0.33064820539352374,119370.59142702117,278.4645400171648,787.6166582645199,1.5677367160318025,119305.85683297181,1.442470288777674,1.442470288777674,-0.5783190038228747,2.876772209871681,102.75975
0.0,0.0,175.0,119500.0,9.774482236571897,9.11324485781566,10.670503068898542,4.688219115102025,13.26028611190815,0.26782599424663683,119500.27159152634,261.40718676019674,739.3711776361337,3.317348448584984,119500.27159152634,1.3389447588129468,1.3389447588129468,-0.5865258713138356,2.6141524501609306,100.55250000000001
0.0,0.0,175.0,119600.0,9.786730195993988,9.137963242118563,10.629305761727037,4.405837635491359,12.461590675451378,0.31007226043943037,119695.32100108813,246.25406389998074,696.5116739136871,1.9039276155002172,119630.23382272974,1.2237326495410918,1.2237326495410918,-0.6439739437505622,2.573118112706126,98.10000000000001
0.0,0.0,175.0,119700.0,9.793251729719236,9.203878933592971,10.629305761727037,4.167529570112276,11.78755367928739,0.3072486025447964,119760.47904191617,232.26758823842482,656.95194677294,2.7309447071161785,119760.47904191617,1.1697191511493323,1.1697191511493323,-0.5536984013499919,2.3022914855044148,96.6285
0.0,0.0,175.0,119800.0,9.784653851712543,9.19563947215867,10.604587377424135,4.138257796745509,11.704760601507404,0.3134389294676479,119891.00817438692,232.90411629913086,658.7523200055031,1.951507705555332,119760.47904191617,1.1771915039998524,1.1771915039998524,-0.5619052688409528,2.294084618013454,96.138
0.0,0.0,175.0,119900.0,9.805178350145386,9.261555163633076,10.621066300292735,3.925703423559014,11.103566046903298,0.27962186687155766,135487.2329338197,219.89724368626244,621.9633286991476,2.374302716308287,119891.00817438692,1.1073223376155565,1.1073223376155565,-0.529077798877109,2.146361003176157,94.66650000000001
0.0,0.0,175.0,120000.0,9.814377708836783,9.278034086501679,10.662263607464242,3.7282610609131153,10.545114712821663,0.2930968970018673,119956.37949836424,208.80070109609613,590.5775666462199,3.2413872521811964,120021.82214948173,1.0331158417622879,1.0331158417622879,-0.5783190038228747,2.031464858302704,93.44025
30.0,0.0,175.0,115000.0,9.825056050855638,9.12148431924996,10.497474378778222,3.4182262915552006,9.668203961555308,0.186675068836948,114876.50775416428,183.49663555126457,519.0068612928628,3.413552051722748,114942.52873563218,0.9038987131171077,0.9038987131171077,-0.5783190038228747,1.7934657010648367,90.49725000000001
30.0,0.0,175.0,115100.0,9.839071374755381,9.162681626421465,10.464516533041019,3.596232485492643,10.171681508860802,0.4407123851621721,115062.76150627615,192.19275634119253,543.6032052151643,-0.08713220562215201,115122.97226582942,0.9596889983206601,0.9596889983206601,-0.5783190038228747,1.9411893159021338,92.21400000000001
30.0,0.0,175.0,115200.0,9.816165671968026,8.973174013432544,10.530432224515426,3.771429650932293,10.667213923768953,0.15885619076259516,115207.3732718894,202.3950796712751,572.4597332574008,5.629573877579413,115273.77521613833,1.0224592243252748,1.0224592243252748,-0.5865258713138356,2.015051123320782,93.6855
30.0,0.0,175.0,115300.0,9.812746295472792,8.989652936301146,10.56339007025263,3.9547273723792253,11.185658171013628,0.44663538352695187,125852.12375458836,213.44972094600254,603.7269804931786,-0.4573386957878729,115303.98322851153,1.092213494564697,1.092213494564697,-0.5783190038228747,2.4828425703055554,95.15700000000001
30.0,0.0,175.0,115400.0,9.810669951191349,9.039089704906951,10.538671685949728,3.9673322114278986,11.221310039681956,0.142473962563254,115406.80900173109,213.74321487019765,604.5571066693203,5.086576534055627,115340.25374855824,1.141360320534317,1.141360320534317,-0.49625032891326526,2.1299472681942353,95.40225
30.0,0.0,175.0,115500.0,9.79220531811708,8.874300476220933,10.505713840212522,4.171700462243267,11.799350743725077,0.1227835434577736,125984.25196850394,226.0108443938232,639.25520277028,-0.1741536861176987,115473.44110854504,1.1927312075939867,1.1927312075939867,-0.6357670762596013,2.326912087977298,97.11900000000001
30.0,0.0,175.0,115600.0,9.795764765456697,8.973174013432544,10.588108454555535,4.413289931118299,12.482668950544241,0.14899845018369523,115606.93641618497,239.1261891214251,676.3509995482261,4.238690981889172,115673.7998843262,1.2702245538773858,1.2702245538773858,-0.6111464737867185,2.4746357028145947,99.32625
30.0,0.0,175.0,115700.0,9.774230932998153,8.95669509056394,10.56339007025263,4.68130454699034,13.240728759905155,0.4550228170364564,115728.56391372962,254.29021943603783,719.2413542105503,-1.0902791042842637,115728.56391372962,1.3750878032431388,1.3750878032431388,-0.6357670762596013,2.663393655106696,101.5335
30.0,0.0,175.0,115800.0,9.770593210774908,8.964934551998242,10.56339007025263,4.695557068537909,13.281040978446327,0.4671110802717683,115728.56391372962,253.79793374285754,717.8489600028347,-0.1370078263378291,115728.56391372962,1.3396423425496786,1.3396423425496786,-0.6685945462234449,2.597738715179009,101.5335
30.0,0.0,175.0,115900.0,9.749079976969949,8.717750708969213,10.57162953168693,4.970622164569426,14.059042557132786,0.10884904236827801,115911.48577449948,270.2022258823199,764.2473048523508,-1.1447457863210466,115874.85515643106,1.467837716192234,1.467837716192234,-0.6439739437505622,2.8357378724168756,103.986
30.0,0.0,175.0,116000.0,9.743711967845503,8.709511247534913,10.596347915989835,5.305409555732867,15.005964295322476,0.11734507810449916,116009.28074245939,288.38647048491015,815.6801155293365,5.461582770147954,116009.28074245939,1.5604891467314377,1.5604891467314377,-0.6111464737867185,3.0080820897270555,107.4195
30.0,0.0,175.0,116100.0,9.72337285729493,8.915497783392436,10.629305761727037,5.676242463275434,16.054838149764368,0.45372794433329583,116156.28299894404,308.77387349349397,873.344399201947,-0.9154014048711515,116156.28299894404,1.6605883095186882,1.6605883095186882,-0.7342494861511326,3.3035293194016497,110.85300000000001
30.0,0.0,175.0,116200.0,9.73286059713653,8.849582091918029,10.695221453201446,5.657385280475362,16.001501982436345,0.4730424326539877,126649.0765171504,308.8636062644465,873.5982018052879,6.696578265526031,116094.98680738786,1.6902438251972756,1.6902438251972756,-0.660387678732484,3.2542881144558837,110.85300000000001
30.0,0.0,175.0,116300.0,9.716880161684701,8.750708554706417,10.64578468459564,6.063848081785482,17.151152394862212,0.09630966219121977,116279.06976744186,331.60831156483476,937.9299432212645,-1.36282119907368,116279.06976744186,1.8175241331145886,1.8175241331145886,-0.676801413714406,3.516907874166634,115.02225
30.0,0.0,175.0,116400.0,9.666256910632356,8.725990170403513,10.64578468459564,6.521949238861942,18.446858133414885,0.5269258451403469,116463.73742721017,357.0571618329074,1009.9101616130855,7.49563162000434,116402.1164021164,1.9378819483032765,1.9378819483032765,-0.7670769561149762,3.836975706314111,119.1915
30.0,0.0,175.0,116500.0,9.629166974985848,8.750708554706417,10.604587377424135,7.045860375276584,19.928702602606663,0.06833205778551169,116587.17541070483,386.1174566404335,1092.105087699813,6.571158817617578,116550.11655011655,2.115630387856254,2.115630387856254,-0.7834906910968982,4.165250405952548,125.0775
30.0,0.0,175.0,116600.0,9.640220212499962,8.750708554706417,10.686981991767144,7.020796698429156,19.857811819165523,0.5563319865282512,116525.42372881356,384.830351492228,1088.4646045862282,7.778816629674506,116587.17541070483,2.1231109475742644,2.1231109475742644,-0.676801413714406,4.189871008425431,125.32275000000001
30.0,0.0,175.0,116700.0,9.583524478370538,8.602398248889,10.662263607464242,7.596159936337517,21.485184807847325,0.09546590642980556,116710.87533156498,416.72862935155587,1178.686558916242,7.218081094682801,116686.11435239206,2.2943513412069105,2.2943513412069105,-0.7588700886240153,4.633041852937322,131.20875
30.0,0.0,175.0,116800.0,9.531801259216714,8.750708554706417,10.752897683241553,8.204024469074014,23.204485340410404,0.5304094704127208,116834.8380244291,450.46086871516627,1274.0957397107088,-2.408957126469806,116834.8380244291,2.513466496348076,2.513466496348076,-0.7260426186601716,4.944902817593838,137.58525000000003
30.0,0.0,175.0,116900.0,9.460888334382402,8.602398248889,10.670503068898542,8.840886888888319,25.00580428334468,0.05352038486484284,116959.06432748538,486.7319967910909,1376.6859822057972,7.803024043913076,116959.06432748538,2.733824991914123,2.733824991914123,-0.7096288836782496,5.322418722178041,144.207
30.0,0.0,175.0,117000.0,9.475999506652911,8.69303232466631,10.662263607464242,8.819828139128182,24.946241144309866,0.5769413475521038,117021.27659574468,485.65282983228764,1373.633637107388,-1.7238455665971906,116959.06432748538,2.723923406286279,2.723923406286279,-0.6850082812053669,5.420901132069572,143.7165
30.0,0.0,175.0,117100.0,9.410005540294879,8.676553401797708,10.555150608818328,9.480630638509131,26.81527285765902,0.06038738720031378,117145.89989350374,521.9347071277397,1476.2542829865577,6.828466936205134,117096.01873536299,2.909135991822285,2.909135991822285,-0.7506632211330544,7.078688365243682,151.31925
30.0,0.0,175.0,117200.0,9.345502916456452,8.602398248889,10.546911147384028,10.071353480721823,28.48608936778056,0.058942142183237504,117208.31113478956,555.2117961381889,1570.3761041763055,-5.302369181795417,117233.29425556859,3.1092891796255864,3.1092891796255864,-0.7752838236059373,6.348277158548158,159.16725000000002
30.0,0.0,175.0,117300.0,9.339492229340129,8.577679864586097,10.464516533041019,10.05626475029088,28.443411993351702,0.044957516989103594,117208.31113478956,553.9448255854444,1566.7925702986684,-5.049234755317954,117233.29425556859,3.1070733254030265,3.1070733254030265,-0.7506632211330544,6.249794748656626,159.65775000000002
30.0,0.0,175.0,117400.0,9.28926859216735,8.594158787454699,10.406840303000912,10.555381435618417,29.85512716454551,0.5929309369317771,117395.94450373531,583.2656548827485,1649.7243992032163,10.144465317678186,117395.94450373531,3.271764638777885,3.271764638777885,-0.7670769561149762,6.61910378574987,165.29850000000002
30.0,0.0,175.0,117500.0,9.245471734913322,8.577679864586097,10.275008920052095,10.835904132309064,30.64856516897229,0.04077215425179111,117521.36752136752,597.9232961141179,1691.1824692468194,8.239174869418344,117508.81316098708,3.432570000395774,3.432570000395774,-0.7178357511692106,6.783241135569088,167.75100000000003
30.0,0.0,175.0,117600.0,9.230747817330226,8.536482557414592,10.192614305709087,10.862176870775036,30.722875695090806,0.5750700476456007,117710.00535045478,602.9631678137699,1705.437379067356,4.871214021174563,117647.05882352941,3.431835485755333,3.431835485755333,-0.7096288836782496,6.848896075496775,167.99625
30.0,0.0,175.0,117700.0,9.234612124742913,8.569440403151795,10.13493807566898,10.881324580501227,30.77703359665713,0.05052964662141386,117647.05882352941,602.1173414681097,1703.0450208884654,7.105808776921171,117647.05882352941,3.4424879997585998,3.4424879997585998,-0.7342494861511326,6.857102942987736,167.75100000000003
30.0,0.0,175.0,117800.0,9.262811681501807,8.561200941717495,10.332685150092203,10.762582415340637,30.441180035865823,0.5476772244606748,117710.00535045478,596.4046551382181,1686.8871039178334,-1.1126083570732916,117773.01927194861,3.409324048227627,3.409324048227627,-0.7260426186601716,6.816068605532931,166.03425000000001
30.0,0.0,175.0,117900.0,9.283043679053732,8.610637710323301,10.464516533041019,10.510884321473034,29.729270319923785,0.0765440569287816,117899.24973204717,583.0512966978515,1649.1181026986421,6.792990553269294,117924.52830188679,3.3158683446743087,3.3158683446743087,-0.7260426186601716,6.660138123204674,162.84600000000003
30.0,0.0,175.0,118000.0,9.347393872855625,8.684792863232008,10.629305761727037,10.001790116509776,28.28933446155461,0.5214873797870724,118089.10359634996,554.6593460629613,1568.8135393984637,8.112085944665843,118089.10359634996,3.141078480851823,3.141078480851823,-0.7178357511692106,6.258001616147587,157.94100000000003
30.0,0.0,175.0,118100.0,9.326473880273936,8.552961480283194,10.629305761727037,10.00186920892141,28.289558168677033,0.502289847710537,118089.10359634996,556.5030064209999,1574.0281983639595,-0.5479078145769909,118089.10359634996,3.1554322920935136,3.1554322920935136,-0.660387678732484,6.651931255713713,157.69575
30.0,0.0,175.0,118200.0,9.395071516445208,8.709511247534913,10.719939837504349,9.406134371735721,26.604565596024777,0.13757015432612318,118216.01289629232,521.8740169402947,1476.0826252141824,6.623538653599305,118203.3096926714,2.9098746098964714,2.9098746098964714,-0.7096288836782496,9.393024997694667,151.5645
30.0,0.0,175.0,118300.0,9.451787849228218,8.808384784746524,10.711700376070048,8.710407005872879,24.6367514429901,0.4541289371704037,118279.56989247311,484.4285159528835,1370.1707545216782,7.270878299875549,118343.19526627219,2.6716743844050757,2.6716743844050757,-0.676801413714406,5.552211011924947,143.47125
30.0,0.0,175.0,118400.0,9.463454926619187,8.78366640044362,10.728179298938649,8.727494604656895,24.68508247088759,0.15014295057294047,118343.19526627219,486.33388731700956,1375.559958570687,5.592010648588528,118343.19526627219,2.7061924690720573,2.7061924690720573,-0.7014220161872887,5.420901132069572,143.7165
30.0,0.0,175.0,118500.0,9.539546352964956,8.85782155335233,10.81057391328166,8.069940759103142,22.82523933814219,0.18265678644843025,118470.65158858374,449.10060013950465,1270.2483191743677,4.711987667174316,118483.41232227487,2.478230310775636,2.478230310775636,-0.660387678732484,5.7245552292351265,136.60425
30.0,0.0,175.0,118600.0,9.58274172953428,8.899018860523833,10.711700376070048,7.448033207339751,21.06621914965012,0.37110671185421185,118598.38274932615,415.40884031488,1174.9536318059654,0.9754898056088604,118598.38274932615,2.2616962154603764,2.2616962154603764,-0.6193533412776794,4.624834985446361,130.22775000000001
30.0,0.0,175.0,118700.0,9.640117219232033,9.022610782038349,10.744658221807251,6.883570827803412,19.46967844447076,0.20573893663444734,118790.49676025918,384.03245074476814,1086.2078004692576,-0.16413682505347243,118790.49676025918,2.085704045550465,2.085704045550465,-0.6357670762596013,4.1980778759163915,124.0965
30.0,0.0,175.0,118800.0,9.63276761963264,8.915497783392436,10.736418760372949,6.894925875072433,19.50179536816923,0.21679965572467064,118790.49676025918,384.2202501386814,1086.7389773690127,3.266012035630778,118764.84560570071,2.109356237659414,2.109356237659414,-0.6111464737867185,4.18166414093447,124.83225
30.0,0.0,175.0,118900.0,9.670747417114049,8.981413474866844,10.629305761727037,6.386181656676679,18.062849421300882,0.20850411640700323,118918.91891891892,356.3035302247267,1007.7785695304411,3.7455692590810687,118906.06420927469,1.9204341480174936,1.9204341480174936,-0.6275602087686404,3.7959413688593058,119.682
30.0,0.0,175.0,119000.0,9.702065610025828,9.12148431924996,10.703460914635748,5.923644255351644,16.75459608918354,0.2506167183207608,118983.23418063817,330.6923612661192,935.3392445514579,3.936933042329072,119047.61904761905,1.7690010290742821,1.7690010290742821,-0.6111464737867185,3.4676666692208684,114.77700000000002
30.0,0.0,175.0,119100.0,9.683481504760763,8.95669509056394,10.728179298938649,5.9153460533512,16.73112522955886,0.22995723319226996,119047.61904761905,330.502320465838,934.8017279971342,1.0357996565997747,119047.61904761905,1.7742493208347516,1.7742493208347516,-0.6439739437505622,3.5579422116214388,115.26750000000001
30.0,0.0,175.0,119200.0,9.72548215942211,9.162681626421465,10.662263607464242,5.507887452811177,15.578658271580336,0.35542622111980926,124352.33160621762,307.55003403472557,869.8828584804318,1.7426144154449175,119241.19241192413,1.6546178134190141,1.6546178134190141,-0.6193533412776794,3.2871155844197277,110.85300000000001
30.0,0.0,175.0,119300.0,9.749553746002421,9.19563947215867,10.662263607464242,5.160738340903496,14.596772307129099,0.33916930318206423,119305.85683297181,287.4685059048279,813.0837196114757,1.7019209173714571,119370.59142702117,1.530156564484846,1.530156564484846,-0.6029396062957575,2.983461487254173,107.91000000000001
30.0,0.0,175.0,119400.0,9.753665237258138,9.203878933592971,10.662263607464242,5.1413743880982965,14.542002777772568,0.3384425036648064,119305.85683297181,287.44995224408814,813.0312419341759,1.858643056105646,119370.59142702117,1.52950822195306,1.52950822195306,-0.5947327388047965,3.0080820897270555,108.40050000000001
30.0,0.0,175.0,119500.0,9.763284808482684,9.228597317895874,10.612826838858435,4.809433387905332,13.603131849011408,0.3032052581039595,130293.15960912053,269.48043804427283,762.2057805529065,2.258274075647556,119500.27159152634,1.424095112465412,1.424095112465412,-0.6275602087686404,2.819324137434954,104.967
30.0,0.0,175.0,119600.0,9.78049292368822,9.203878933592971,10.64578468459564,4.528020662898125,12.807176464352283,0.28779209592762883,130505.70962479609,253.2818538552967,716.3892656503216,1.9112315766928831,119565.21739130434,1.3284522787257536,1.3284522787257536,-0.6439739437505622,2.6305661851428526,102.75975
30.0,0.0,175.0,119700.0,9.789090801694915,9.245076240764474,10.57162953168693,4.273197884052651,12.086428804662544,0.2834480068589611,119760.47904191617,239.30763274727173,676.864199621183,1.5769188386740143,119760.47904191617,1.245973260441596,1.245973260441596,-0.5372846663680699,2.4582219678326727,100.55250000000001
30.0,0.0,175.0,119800.0,9.778948024669289,9.203878933592971,10.662263607464242,4.2634990423599,12.058996337740147,0.2975328802623722,124869.92715920917,238.80270690522505,675.4360536735529,2.438577574803797,119760.47904191617,1.2342497502307583,1.2342497502307583,-0.6193533412776794,2.43360136535979,100.55250000000001
30.0,0.0,175.0,119900.0,9.808688360716399,9.261555163633076,10.538671685949728,4.0248207483442,11.383912176857995,0.2731809194255138,130790.19073569484,225.43628712401488,637.630109403634,2.5884131215563264,119956.37949836424,1.1379011258868768,1.1379011258868768,-0.5947327388047965,2.269464015540571,98.5905
30.0,0.0,175.0,120000.0,9.807217616850375,9.236836779330174,10.546911147384028,3.818863347851644,10.801376678762635,0.26947173568226673,120087.3362445415,213.4716672149926,603.7890539156771,2.3265139416476623,120087.3362445415,1.0896078141363172,1.0896078141363172,-0.6193533412776794,2.17098160564904,96.6285
60.0,0.0,175.0,115000.0,9.830778356821758,9.269794625067378,10.431558687303815,3.3310486683481333,9.421628407405537,0.43054554593800176,126436.7816091954,178.83977712305156,505.83527659840223,3.5122598701265706,114882.50652741514,0.9693033435863208,0.9693033435863208,-0.5454915338590309,1.900154978447329,95.64750000000001
60.0,0.0,175.0,115100.0,9.820726213871913,9.203878933592971,10.423319225869514,3.491968121953429,9.876777354882092,0.16601558370845715,126582.27848101266,187.52846715446427,530.4106031617617,4.407308143137141,114942.52873563218,1.0393899919591272,1.0393899919591272,-0.5372846663680699,2.006844255829821,97.11900000000001
60.0,0.0,175.0,115200.0,9.811617489256292,9.12148431924996,10.464516533041019,3.6631409067894163,10.36092710253054,0.40921773941433126,125720.27239392351,197.33354454704207,558.1435500191644,0.0048977054055121694,115243.58302776323,1.113296937148976,1.113296937148976,-0.6439739437505622,2.179188473140001,99.08100000000002
60.0,0.0,175.0,115300.0,9.79311577860557,8.93197670626104,10.497474378778222,3.8367570536820277,10.851987721695522,0.4244053431197887,125786.16352201258,207.26454936294232,586.2326734164418,-0.029117885291789207,115364.44677503932,1.1733096556766276,1.1733096556766276,-0.6111464737867185,2.3187052204863368,100.79775
60.0,0.0,175.0,115400.0,9.791472006049425,8.915497783392436,10.456277071606717,3.835806012372879,10.849297770659971,0.12526468663737803,115340.25374855824,207.08059332322415,585.712367163942,4.926306757027859,115340.25374855824,1.1387259160697185,1.1387259160697185,-0.6111464737867185,2.2284296780857664,100.79775
60.0,0.0,175.0,115500.0,9.795064411234783,8.989652936301146,10.431558687303815,4.050184012474287,11.455650321095636,0.4122084776577601,125984.25196850394,218.3136305538266,617.4841943602619,-0.3861772453106896,115424.97376705142,1.243326545675761,1.243326545675761,-0.6193533412776794,2.450015100341712,102.5145
60.0,0.0,175.0,115600.0,9.787702452443234,9.080287012078456,10.448037610172417,4.265885387723681,12.065745941696077,0.46131339216858486,126050.42016806724,231.3235327731416,654.281754687668,5.291087447450445,115606.93641618497,1.3213246143098538,1.3213246143098538,-0.5783190038228747,2.564911245215165,104.72175
60.0,0.0,175.0,115700.0,9.7844272665231,8.981413474866844,10.538671685949728,4.526430137973517,12.802677780512935,0.14661755521336772,127314.81481481482,245.64095066846485,694.7775278191268,4.789200971211131,115740.74074074073,1.404534043800707,1.404534043800707,-0.6275602087686404,2.7126348600524617,107.4195
60.0,0.0,175.0,115800.0,9.773472902546196,8.849582091918029,10.472755994475321,4.522875933990176,12.792624973559573,0.11432927780875099,115728.56391372962,244.922355448405,692.7450336069966,-1.1414068326329716,115740.74074074073,1.4108984695399471,1.4108984695399471,-0.660387678732484,2.720841727543423,106.929
60.0,0.0,175.0,115900.0,9.781164439795116,8.824863707615126,10.555150608818328,4.806575426210346,13.595048312631823,0.11330173366366225,115740.74074074073,260.61142874677614,737.1204340862407,6.257297170938189,115874.85515643106,1.4973290945210023,1.4973290945210023,-0.6111464737867185,2.9588408847812904,110.11725
60.0,0.0,175.0,116000.0,9.762514418838576,8.833103169049426,10.621066300292735,5.099460287372177,14.423451798369468,0.10307641631741368,139211.13689095128,277.41374373030345,784.6445575441786,4.913576996092062,116009.28074245939,1.6295212126316556,1.6295212126316556,-0.7014220161872887,3.1475988370733914,113.30550000000001
