#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: SN:210018B48834
#Date Time: 2025-11-18 17:44:43.752.442.210
#Sample rate: 1e+08Hz
#Samples: 32768
#Trigger: Source: Channel 3 Type: Edge Condition: Rising Level: 790 uV Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 2: Range: 10 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 3: Range: 100 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 4: Range: 100 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V),Channel 3 (V),Channel 4 (V)
-0.0001567896551724138,1.092592637336187,-0.01179402471109359,0.5159266079830432,0.2322906915055566
-0.0001567796551724138,1.118958913925951,-0.01259644380916772,0.5179315721816514,0.2307138718944191
-0.0001567696551724138,1.089296852762485,-0.01219523426012968,0.5215405077391474,0.2322906915055592
-0.0001567596551724138,1.099184206483628,-0.01166028819474789,0.5222088291386822,0.2337361094824326
-0.0001567496551724138,1.102479991057348,-0.01139281516205651,0.5252831075765481,0.2351815274593087
-0.0001567396551724138,1.066226360746424,-0.01192776122743927,0.5254167718564553,0.2361013388991389
-0.0001567296551724138,1.109071560204789,-0.01206149774378497,0.5266197503756201,0.2368897487047077
-0.0001567196551724138,1.115663129352218,-0.01206149774378497,0.5268870789354342,0.2366269454361852
-0.0001567096551724138,1.079409499041312,-0.01339886290723919,0.527689064614881,0.2357071339963531
-0.0001566996551724138,1.082705283615026,-0.01192776122743927,0.5294267002536717,0.2349187241907858
-0.0001566896551724138,1.086001068188747,-0.01353259942358755,0.5325009786915376,0.2364955438019233
-0.0001566796551724138,1.105775775631069,-0.01299765335820479,0.5342386143303313,0.2374153552417535
-0.0001566696551724138,1.072817929893925,-0.01259644380916846,0.5357089214093079,0.2389921748528882
-0.0001566596551724138,1.092592637336175,-0.01246270729282349,0.536109914249034,0.2397805846584605
-0.0001566496551724138,1.086001068188747,-0.01326512639089617,0.5370455642083828,0.2401747895612442
-0.0001566396551724138,1.109071560204789,-0.01259644380916772,0.5375802213280116,0.2401747895612442
-0.0001566296551724138,1.099184206483628,-0.01299765335820479,0.5387831998471765,0.2379409617787994
-0.0001566196551724138,1.105775775631057,-0.01420128200531381,0.5402535069261531,0.2391235764871504
-0.0001566096551724138,1.076113714467597,-0.01326512639089593,0.5418574782850455,0.2389921748528937
-0.0001565996551724138,1.082705283615026,-0.01313138987455048,0.5435951139238362,0.2404375928297671
-0.0001565896551724138,1.086001068188747,-0.01219523426013065,0.5439961067635578,0.2412260026353359
-0.0001565796551724138,1.102479991057348,-0.01259644380916772,0.5465357280817948,0.2425400189779505
-0.0001565696551724138,1.11236734477851,-0.01219523426013065,0.5469367209215165,0.242408617343689
-0.0001565596551724138,1.102479991057318,-0.01313138987455073,0.5466693923617043,0.2417516091723829
-0.0001565496551724138,1.086001068188747,-0.01326512639089617,0.5478723708808669,0.242408617343689
-0.0001565396551724138,1.082705283615026,-0.01380007245627893,0.5480060351607742,0.2421458140751661
-0.0001565296551724138,1.082705283615026,-0.01313138987455048,0.5492090136799391,0.2410946010010744
-0.0001565196551724138,1.082705283615026,-0.01299765335820479,0.5502783279191967,0.2420144124409046
-0.0001565096551724138,1.086001068188741,-0.01259644380916846,0.5521496278378943,0.2422772157094271
-0.0001564996551724138,1.076113714467585,-0.01366633593993324,0.5521496278378978,0.2434598304177807
-0.0001564896551724138,1.079409499041306,-0.01192776122743927,0.5532189420771555,0.244116838589088
-0.0001564796551724138,1.086001068188747,-0.01313138987455048,0.554154592036506,0.2433284287835192
-0.0001564696551724138,1.089296852762467,-0.01339886290724186,0.5537535991967844,0.244116838589088
-0.0001564596551724138,1.082705283615038,-0.01433501852165999,0.5542882563164121,0.2422772157094309
-0.0001564496551724138,1.092592637336163,-0.01380007245627991,0.5558922276753011,0.2430656255149958
-0.0001564396551724138,1.079409499041306,-0.01433501852166169,0.556694213354743,0.2428028222464734
-0.0001564296551724138,1.099184206483628,-0.014201282005316,0.557362534754279,0.2438540353205651
-0.0001564196551724138,1.082705283615026,-0.01299765335820479,0.557362534754279,0.2442482402233495
-0.0001564096551724138,1.092592637336169,-0.01286391684185935,0.5580308561538139,0.2441168385890882
-0.0001563996551724138,1.079409499041354,-0.01339886290724478,0.5586991775533495,0.2435912320520429
-0.0001563896551724138,1.105775775631069,-0.01500370110339014,0.5577635275940007,0.2439854369548265
-0.0001563796551724138,1.089296852762467,-0.01393380897262462,0.5585655132734439,0.2435912320520421
-0.0001563696551724138,1.089296852762467,-0.01353259942358755,0.5591001703930728,0.2433284287835192
-0.0001563596551724138,1.086001068188753,-0.01433501852166023,0.5600358203524216,0.2439854369548253
-0.0001563496551724138,1.086001068188741,-0.01446875503800495,0.5600358203524249,0.2439854369548263
-0.0001563396551724138,1.082705283615026,-0.01313138987455048,0.5609714703117737,0.2438540353205651
-0.0001563296551724138,1.082705283615026,-0.01339886290724186,0.5617734559912171,0.2446424451261338
-0.0001563196551724138,1.072817929893865,-0.01473622807069876,0.5623081131108459,0.2445110434918724
-0.0001563096551724138,1.066226360746424,-0.01393380897262462,0.5612387988715882,0.2443796418576109
-0.0001562996551724138,1.102479991057282,-0.01460249155435186,0.5617734559912161,0.2441168385890884
