r (mm),theta (deg),z (mm),Driving Frequency (Hz),Power Supply Average (V),Power Supply Min (V),Power Supply Max (V),TX Current RMS (A),TX Current Peak-to-Peak (A),TX Current Average (A),TX Current Frequency (Hz),TX Voltage RMS (V),TX Voltage Peak-to-Peak (V),TX Voltage Average (V),TX Voltage Frequency (Hz),RX Voltage Average (V),RX Voltage RMS (V),RX Coil Min (V),RX Coil Max (V)
0.0,0.0,0.0,118100.0,9.52169967949826,8.585919326020399,11.090715602047892,7.190501504536844,20.3378094959603,-0.054279856177634596,118063.75442739078,395.063956776208,1117.409611355383,3.7939840875582087,118168.38995568686,2.3752669512340394,2.3752669512340394,-0.5783190038228747,4.222698478389274
0.0,0.0,0.0,118200.0,9.531339849376392,8.651835017494806,11.024799910573485,6.989803673239453,19.770150306041025,-0.058824441664856265,118343.19526627219,382.3445869394026,1081.4338006992841,4.131218410054134,118168.38995568686,2.2770964023071647,2.2770964023071647,-0.5947327388047965,4.066767996061017
0.0,0.0,0.0,118300.0,9.571004616721119,8.635356094626204,11.148391832087999,6.6831108169796405,18.902691912429887,0.24350744947953726,118343.19526627219,368.14027677823765,1041.2579445511374,1.35028735709568,118483.41232227487,2.1731153911966894,2.1731153911966894,-0.6439739437505622,3.8944237787508373
0.0,0.0,0.0,118400.0,9.558142817422175,8.651835017494806,11.06599721774499,6.725092228960409,19.021433276811436,0.24161944153815476,118483.41232227487,368.15234889203043,1041.292089645242,1.0773278930952548,118343.19526627219,2.166352932384138,2.166352932384138,-0.5701121363319137,3.836975706314111
0.0,0.0,0.0,118500.0,9.599389561362287,8.660074478929106,11.271983753602512,6.446268631612715,18.232801051053908,-0.017538887477633266,118483.41232227487,354.81262199046245,1003.5616442401406,3.6708601703103048,118518.51851851853,2.088157898930262,2.088157898930262,-0.6029396062957575,3.7549070314045014
0.0,0.0,0.0,118600.0,9.60863423709157,8.69303232466631,11.189589139259503,6.105074227869193,17.267757544694128,0.20678318881441557,118764.84560570071,335.9290112039849,950.1507272785177,1.5126439801785019,118764.84560570071,1.9782022882863672,1.9782022882863672,-0.520870931386148,3.459459801729907
0.0,0.0,0.0,118700.0,9.644162794796276,8.76718747757502,11.115433986350796,5.779172290128731,16.34596766398166,0.006671055062749417,118764.84560570071,319.24769830698216,902.9688494042567,2.7902111350795713,118870.72808320951,1.9073524012369016,1.9073524012369016,-0.5126640638951871,3.3117361868926105
0.0,0.0,0.0,118800.0,9.634984034758467,8.717750708969213,11.164870754956603,5.794779760569646,16.39011225672542,0.2076687146630288,118623.96204033215,318.172947612131,899.9289953865999,1.6027957297566282,118623.96204033215,1.8736878307889802,1.8736878307889802,-0.4798365939313434,3.3363567893654933
0.0,0.0,0.0,118900.0,9.681289808019237,8.750708554706417,11.23902590786531,5.498381581683621,15.551771607838813,0.1692068183704399,118906.06420927469,301.8083310211181,853.6428699345074,2.1161598592987065,118906.06420927469,1.770035094378143,1.770035094378143,-0.49625032891326526,3.1475988370733914
0.0,0.0,0.0,119000.0,9.68254220615725,8.750708554706417,11.098955063482194,5.1940251977001335,14.690921755790251,0.19642420718913114,119047.61904761905,285.59189335561604,807.7758577746457,2.042285508949968,119047.61904761905,1.6674984919460771,1.6674984919460771,-0.48804346142230437,2.942427149799368
0.0,0.0,0.0,119100.0,9.676931132920494,8.824863707615126,11.123673447785096,5.201447952775266,14.711916477585103,0.17812890899608827,119047.61904761905,285.51855078454236,807.5684136572222,3.0548232148598,119047.61904761905,1.6795872077602625,1.6795872077602625,-0.520870931386148,2.876772209871681
0.0,0.0,0.0,119200.0,9.69899641064155,8.85782155335233,11.189589139259503,4.932654050448653,13.951652513278132,0.05437249464369685,119331.74224343676,270.42628911325284,764.8810513723797,3.213423515043536,119189.51132300356,1.5541370312934337,1.5541370312934337,-0.5372846663680699,2.7454623300163057
0.0,0.0,0.0,119300.0,9.70589283986206,8.874300476220933,11.033039372007785,4.653800082095306,13.16293438534441,0.12735319099731435,119331.74224343676,256.3728455853793,725.1319105020534,1.7893597670780146,119331.74224343676,1.5066685097257155,1.5066685097257155,-0.49625032891326526,2.6059455826699693
0.0,0.0,0.0,119400.0,9.722890848801024,8.849582091918029,10.967123680533376,4.659396113916728,13.178762353539062,0.07537449448721734,119189.51132300356,256.08799161646476,724.3262218097839,2.0293470634086663,119331.74224343676,1.4691713321595152,1.4691713321595152,-0.46342285894942153,2.597738715179009
0.0,0.0,0.0,119500.0,9.73042995601341,8.923737244826738,11.049518294876389,4.411744598351686,12.478298089430396,0.13894856720368132,143198.09069212413,243.03322023471677,687.4017523262876,1.5510419475914023,119474.31302270011,1.4356298647239578,1.4356298647239578,-0.39776791902173403,2.450015100341712
0.0,0.0,0.0,119600.0,9.746818244806233,8.93197670626104,11.024799910573485,4.164966797689687,11.78030506425279,0.07338623833655786,143540.6698564593,230.28108225240385,651.3332593586076,2.6295239888407957,119617.22488038278,1.3088747963260663,1.3088747963260663,-0.4388022564765387,2.3187052204863368
0.0,0.0,0.0,119700.0,9.75020466345573,8.907258321958135,10.975363141967678,3.9677386956794902,11.22245975076494,0.10785491429294827,143540.6698564593,219.1301791190187,619.7937424707237,1.671244280362238,119617.22488038278,1.2568186358309008,1.2568186358309008,-0.4470091239674997,2.2202228105948056
0.0,0.0,0.0,119800.0,9.76871049383717,8.989652936301146,10.892968527624669,3.946829053096291,11.16331835051387,0.1204861886618435,167464.11483253588,218.41821154064266,617.7799940601051,2.690877262859238,119904.0767386091,1.2588457321011683,1.2588457321011683,-0.38135418403981214,2.3022914855044148
0.0,0.0,0.0,119900.0,9.777534957033305,9.03085024347265,10.884729066190369,3.7842463956044448,10.703465152050613,0.1133351497334213,144230.76923076925,208.18389417189238,588.8329732110707,3.018094724290937,119904.0767386091,1.1768591258664687,1.1768591258664687,-0.405974786512695,1.9986373883388602
0.0,0.0,0.0,120000.0,9.78026221876806,8.981413474866844,10.827052836150262,3.5949829319980067,10.168147237862751,0.09619270594706335,120192.30769230769,198.9551197530263,562.7300573165862,1.7559702301972284,119904.0767386091,1.1481186759131232,1.1481186759131232,-0.2910786416392418,1.9247755809202116
30.0,0.0,0.0,115000.0,9.795785364110285,8.981413474866844,10.64578468459564,3.4249734180250213,9.687287717076643,-0.06402064051237798,114810.56257175661,185.52470917302742,524.7431197356391,3.3131747564748895,114942.52873563218,1.0846057284005766,1.0846057284005766,-0.2500443041844371,1.8098794360467585
30.0,0.0,0.0,115100.0,9.794005640440474,8.989652936301146,10.711700376070048,3.5589347872432335,10.066187687441573,-0.08741188934366564,115340.25374855824,193.96988395414053,548.6296811597618,3.3870491068236226,114942.52873563218,1.1104409472621217,1.1104409472621217,-0.36494044905789025,1.8509137735015633
30.0,0.0,0.0,115200.0,9.782544549585362,8.981413474866844,10.662263607464242,3.739786720382555,10.577714200695615,0.29374851036216737,115207.3732718894,201.84850320109575,570.9137815433975,-1.4686242940646699,115207.3732718894,1.190326595419135,1.190326595419135,-0.405974786512695,2.056085460775587
30.0,0.0,0.0,115300.0,9.77914989147443,9.039089704906951,10.761137144675853,3.892722166551498,11.010280964975014,-0.0953649139463034,138568.12933025404,212.5507211894528,601.184225196613,1.0635547091319313,115273.77521613833,1.2338394068562102,1.2338394068562102,-0.529077798877109,2.0807060632484693
30.0,0.0,0.0,115400.0,9.779677217006226,9.014371320604047,10.711700376070048,3.886573857268262,10.99289092022698,0.30649674097521934,115473.44110854504,212.28518731393754,600.4331819805668,2.7238494305290097,115340.25374855824,1.2477090129159343,1.2477090129159343,-0.4305953889855778,2.0724991957575085
30.0,0.0,0.0,115500.0,9.745293944440888,8.85782155335233,10.752897683241553,4.090638822058173,11.57007380184914,-0.07519831584675754,115606.93641618497,222.9564831295773,630.6161645217128,5.059030166128985,115606.93641618497,1.297762697743305,1.297762697743305,-0.46342285894942153,2.2202228105948056
30.0,0.0,0.0,115600.0,9.730973760468071,8.85782155335233,10.769376606110155,4.311712126384573,12.1953635323632,0.30024793593028953,115473.44110854504,233.9955529805503,661.8393691201727,-0.6055047656963561,115740.74074074073,1.3947678714864633,1.3947678714864633,-0.4552159914584606,2.425394497868829
30.0,0.0,0.0,115700.0,9.744997323829251,8.78366640044362,10.777616067544455,4.550770567892833,12.871522912724714,-0.07895762369464317,138728.32369942198,247.41157569526325,699.7856116726779,4.743081673394539,115774.24023154848,1.4644934176896676,1.4644934176896676,-0.4388022564765387,2.4828425703055554
30.0,0.0,0.0,115800.0,9.750048113688479,8.907258321958135,10.827052836150262,4.535237247860967,12.82758804900922,-0.09026896330805866,115874.85515643106,247.72960853814305,700.6851443920392,3.3574158928419258,115606.93641618497,1.4676120273362325,1.4676120273362325,-0.4470091239674997,2.52387690776036
30.0,0.0,0.0,115900.0,9.733008907442345,8.890779399089533,10.802334451847358,4.768742142839755,13.488039627728234,0.3329789762592128,138888.88888888888,259.3873426821712,733.6581958580882,0.3035253758830404,115874.85515643106,1.5691391850669103,1.5691391850669103,-0.48804346142230437,2.679807390088618
30.0,0.0,0.0,116000.0,9.730586505780659,8.94021616769534,10.934165834796175,5.035821987899141,14.24345550596721,-0.12697651593830078,116144.01858304298,274.40327239556075,776.1296587627215,4.480556439669364,115942.02898550725,1.6441745745367662,1.6441745745367662,-0.5126640638951871,2.7782897999801492
30.0,0.0,0.0,116100.0,9.702992549437186,8.882539937655233,10.860010681887465,5.276945905082982,14.925456933755042,0.3115759835785846,116414.43538998836,288.59927727582135,816.2820240290799,-0.13012123435616377,116144.01858304298,1.7247495995630209,1.7247495995630209,-0.5126640638951871,2.991668354745134
30.0,0.0,0.0,116200.0,9.72056732067655,8.907258321958135,10.909447450493271,5.299979083465422,14.990604600261051,-0.11877287081247068,116144.01858304298,288.91673341365737,817.1799255802525,4.431306872770212,116110.30478955008,1.7443311853964536,1.7443311853964536,-0.5783190038228747,3.0327026921999383
30.0,0.0,0.0,116300.0,9.685755596116628,8.86606101478663,10.934165834796175,5.596947315831207,15.830557603872368,0.33528468507258263,116414.43538998836,305.0818380769581,862.9017460842933,-0.45066078841171836,116279.06976744186,1.828024820069273,1.828024820069273,-0.5372846663680699,3.164012572055314
30.0,0.0,0.0,116400.0,9.662610948947677,8.78366640044362,11.000081526270582,5.879794061469087,16.630569011380736,0.32527657217976735,116550.11655011655,321.9678682936306,910.6626519784137,0.3828255259749094,116414.43538998836,1.908698327505419,1.908698327505419,-0.5454915338590309,3.3773911268202976
30.0,0.0,0.0,116500.0,9.626785770631336,8.800145323312222,11.033039372007785,6.246142768479074,17.666759631403476,-0.14599025963116183,116550.11655011655,341.0023776039142,964.5003744178538,5.211787297358569,116448.32605531295,2.044702535565624,2.044702535565624,-0.5454915338590309,3.5497353441304775
30.0,0.0,0.0,116600.0,9.655401420192664,8.841342630483727,10.958884219099076,6.214429173483862,17.5770600390958,-0.10873134184989647,116686.11435239206,339.99947498969715,961.6637374603233,6.49018919068167,116618.07580174928,2.0324332686666375,2.0324332686666375,-0.5372846663680699,3.5825628140943215
30.0,0.0,0.0,116700.0,9.59514623872362,8.76718747757502,10.925926373361873,6.577513321807816,18.604017092780644,-0.1368509645520802,116550.11655011655,359.92021190005676,1018.0080900825171,6.458469130644931,116618.07580174928,2.157719307783647,2.157719307783647,-0.5783190038228747,3.779527633877384
30.0,0.0,0.0,116800.0,9.57612132227182,8.750708554706417,10.98360260340198,6.904895709329896,19.529994317812264,-0.13583177442443123,116959.06432748538,378.88181933956406,1071.6396148932088,-0.7991640796049142,116788.32116788322,2.2637766563693353,2.2637766563693353,-0.5783190038228747,4.124216068497743
30.0,0.0,0.0,116900.0,9.540172552033964,8.717750708969213,10.934165834796175,7.232526979716166,20.456675489887843,-0.13892276087713692,117096.01873536299,396.8881467770211,1122.5691998343739,-1.68565628378978,116959.06432748538,2.378566111965406,2.378566111965406,-0.6111464737867185,4.271939683335041
30.0,0.0,0.0,117000.0,9.554550412236818,8.750708554706417,10.942405296230476,7.249672130727368,20.505169300065795,-0.14139555003930185,116959.06432748538,397.22044887774274,1123.509092109665,-1.365534098945249,116959.06432748538,2.3766785324424844,2.3766785324424844,-0.5126640638951871,4.2637328158440795
30.0,0.0,0.0,117100.0,9.501422364908446,8.717750708969213,10.752897683241553,7.594212448864222,21.479676481452756,0.3412995776291993,117096.01873536299,415.0135220036232,1173.8355027714979,-0.5391430611457981,117096.01873536299,2.465279873874899,2.465279873874899,-0.6439739437505622,4.395042695699455
30.0,0.0,0.0,117200.0,9.492919240708249,8.643595556060506,10.752897683241553,7.839503621748175,22.173464688298537,0.3759520419692644,117096.01873536299,429.4038585103579,1214.5375208813716,7.0490465642238265,117233.29425556859,2.5819569089938907,2.5819569089938907,-0.5454915338590309,4.649455587919244
30.0,0.0,0.0,117300.0,9.487786056234679,8.725990170403513,10.736418760372949,7.82740549612511,22.13924602162767,0.34547658634907213,117233.29425556859,429.5343561050037,1214.9066238177818,6.839944589507893,117233.29425556859,2.5676359252221643,2.5676359252221643,-0.6111464737867185,4.649455587919244
30.0,0.0,0.0,117400.0,9.475657569003387,8.717750708969213,10.719939837504349,7.993395322887731,22.608736150074993,0.35058924502219646,117233.29425556859,437.9949649324198,1238.8368393171127,0.21337362630492135,117370.89201877934,2.6377718147999163,2.6377718147999163,-0.5865258713138356,5.9133131815272275
30.0,0.0,0.0,117500.0,9.47114234413739,8.618877171757601,10.56339007025263,8.14304103707199,23.031998147175763,0.3538306037888178,117508.81316098708,445.508812428606,1260.0892093865318,-0.2624272742462781,117508.81316098708,2.635851407807031,2.635851407807031,-0.5865258713138356,6.323656556075275
30.0,0.0,0.0,117600.0,9.445352829848028,8.561200941717495,10.57162953168693,8.27682615832826,23.41039961302446,-0.10528948666472107,117647.05882352941,453.66289465870346,1283.1524367435504,4.7689585644771615,117647.05882352941,2.6700576315093567,2.6700576315093567,-0.6357670762596013,4.887454745157111
30.0,0.0,0.0,117700.0,9.474009676716527,8.717750708969213,10.579868993121233,8.07228953930083,22.831882691763393,-0.06131393886190034,117785.63015312131,442.5801291475012,1251.8056421544645,-1.1242946949815633,117647.05882352941,2.642901106981767,2.642901106981767,-0.5536984013499919,4.780765467774619
30.0,0.0,0.0,117800.0,9.46537472113338,8.610637710323301,10.695221453201446,8.010685497474016,22.657640148866438,0.29480111655957536,117924.52830188679,439.4138370969646,1242.8500158338584,-0.5808799822467772,117785.63015312131,2.5817271167041436,2.5817271167041436,-0.5619052688409528,4.8382135402113455
30.0,0.0,0.0,117900.0,9.483287310291551,8.684792863232008,10.835292297584562,7.924569277970933,22.41406669774332,0.31555249587990364,117924.52830188679,435.7174982882362,1232.395190884999,0.8327495354435086,117924.52830188679,2.5861998594867175,2.5861998594867175,-0.5372846663680699,4.764351732792696
30.0,0.0,0.0,118000.0,9.519458545988131,8.75894801614072,10.917686911927571,7.700923018024714,21.781499549763396,0.2775250084941814,118063.75442739078,422.4499536203709,1194.8689076676271,0.27222268505730246,118063.75442739078,2.5305572978980027,2.5305572978980027,-0.6029396062957575,6.413932098475845
30.0,0.0,0.0,118100.0,9.505756321622888,8.69303232466631,10.843531759018862,7.7036800957432625,21.789297743167573,0.2616690833935443,117924.52830188679,423.8033279312139,1198.6968282783503,-0.0182662858055337,118063.75442739078,2.5355881076699616,2.5355881076699616,-0.5126640638951871,4.649455587919244
30.0,0.0,0.0,118200.0,9.548230745316712,8.800145323312222,10.967123680533376,7.375434742072496,20.86087968127327,-0.0189590704423901,118343.19526627219,405.5721156542232,1147.131172957104,5.049430674275754,118168.38995568686,2.4057964983004143,2.4057964983004143,-0.6029396062957575,5.790210169162814
30.0,0.0,0.0,118300.0,9.558859650566959,8.717750708969213,10.942405296230476,7.0232635953160445,19.86478925723435,0.2321125696917244,118483.41232227487,386.5773252278072,1093.4057924861595,1.3068809591506543,118483.41232227487,2.312747034687899,2.312747034687899,-0.5372846663680699,4.124216068497743
30.0,0.0,0.0,118400.0,9.576187237963294,8.717750708969213,11.000081526270582,7.038546712808612,19.90801644130101,-0.02465651033629672,118343.19526627219,386.7431696695751,1093.8748714037442,4.068613028402666,118343.19526627219,2.287371400405848,2.287371400405848,-0.5372846663680699,5.4701423370153375
30.0,0.0,0.0,118500.0,9.598499699527382,8.725990170403513,11.06599721774499,6.680670707065576,18.895790239361585,0.2311100875989551,118623.96204033215,366.61317859752046,1036.9386586346463,1.9333521448764077,118483.41232227487,2.1797711607318586,2.1797711607318586,-0.5454915338590309,3.886216911259876
30.0,0.0,0.0,118600.0,9.623926677513635,8.841342630483727,10.917686911927571,6.294447133659321,17.80338500812293,0.2377598854809923,118623.96204033215,346.28977430868594,979.4553906769237,1.5080529188573928,118623.96204033215,2.0647929471834963,2.0647929471834963,-0.520870931386148,3.6235971515491263
30.0,0.0,0.0,118700.0,9.661432705962572,8.882539937655233,11.07423667917929,5.925104402691511,16.758726009525745,0.026587032639102944,118623.96204033215,326.53103870040815,923.5692469317823,3.7017454919250303,118870.72808320951,1.9466797102535867,1.9466797102535867,-0.5044571964042263,3.360977391838376
30.0,0.0,0.0,118800.0,9.656324239873305,8.915497783392436,10.98360260340198,5.911610484131758,16.720559444252224,0.20182090245520673,118764.84560570071,326.40476179798037,923.2120819157268,1.6570537271879076,118764.84560570071,1.9479763953171583,1.9479763953171583,-0.5126640638951871,3.4020117292931804
30.0,0.0,0.0,118900.0,9.671188228300784,8.874300476220933,10.942405296230476,5.5773257480458645,15.77505942931826,0.05998639436320582,142857.14285714287,307.2290997909993,868.9751193602166,3.0644227067130343,119047.61904761905,1.8077538573665997,1.8077538573665997,-0.48804346142230437,3.205046909510118
30.0,0.0,0.0,119000.0,9.69037793398127,8.94845562912964,10.892968527624669,5.221578183963303,14.76885336950476,0.07749641491691261,118906.06420927469,288.7231147812017,816.6322893883586,2.8603291625292258,119047.61904761905,1.738988514659838,1.738988514659838,-0.5454915338590309,3.0327026921999383
30.0,0.0,0.0,119100.0,9.69309695625459,8.907258321958135,10.934165834796175,5.249538855352893,14.847938090889189,0.049092755621777555,119047.61904761905,289.0036939483829,817.4258871154525,3.500573532218299,119047.61904761905,1.6892795182670877,1.6892795182670877,-0.5454915338590309,2.975254619763212
30.0,0.0,0.0,119200.0,9.728699669112206,8.95669509056394,10.967123680533376,4.9479984950994575,13.995053156742635,0.09918344419049226,142857.14285714287,272.3041527995676,770.1924519593282,2.7334489223822382,119189.51132300356,1.621671343876551,1.621671343876551,-0.5126640638951871,2.8357378724168756
