#Digilent WaveForms Oscilloscope Acquisition
#Device Name: ADP3450
#Serial Number: SN:210018B48834
#Date Time: 2025-11-19 13:50:23.275.098.340
#Sample rate: 1e+08Hz
#Samples: 32768
#Trigger: Source: Channel 3 Type: Edge Condition: Rising Level: 790 uV Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 2: Range: 10 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 3: Range: 200 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average
#Channel 4: Range: 100 mV/div Offset: 0 V Attenuation: 1 X Coupling: DC Bandwidth: Full Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V),Channel 3 (V),Channel 4 (V)
-0.0001567820689655172,1.128846267647111,-0.01527117413608152,0.5669863629075983,0.1893223571020592
-0.0001567720689655173,1.118958913925951,-0.01634106626684704,0.5689913271062065,0.1885339472964905
-0.0001567620689655172,1.135437836794576,-0.01567238368511859,0.5703279699052828,0.1895851603705841
-0.0001567520689655172,1.148620975089434,-0.01567238368511859,0.5726002626637012,0.1906363734446738
-0.0001567420689655172,1.135437836794552,-0.01620732975050135,0.575006219702031,0.191818988153027
-0.0001567320689655172,1.11566312935223,-0.01580612020146428,0.576209198221196,0.1936586110326874
-0.0001567220689655173,1.155212544236875,-0.0155386471687729,0.5767438553408248,0.193527209398426
-0.0001567120689655173,1.138733621368303,-0.01620732975050013,0.5775458410202666,0.1932644061299035
-0.0001567020689655172,1.132142052220832,-0.01714348536491851,0.5792834766590658,0.1915561848845048
-0.0001566920689655172,1.132142052220832,-0.01567238368511859,0.5814221051375773,0.1919503897872884
-0.0001566820689655172,1.148620975089434,-0.01527117413608152,0.5838280621759071,0.1928702012271186
-0.0001566720689655173,1.138733621368273,-0.01500370110339014,0.5848973764151648,0.1937900126669489
-0.0001566620689655173,1.122254698499701,-0.01634106626684461,0.5874369977333972,0.1953668322780835
-0.0001566520689655172,1.11566312935229,-0.01540491065242964,0.5878379905731255,0.1954982339123493
-0.0001566420689655172,1.148620975089434,-0.01674227581588411,0.5889073048123812,0.1962866437179166
-0.0001566320689655172,1.142029405941993,-0.01674227581588411,0.5898429547717317,0.1951040290095635
-0.0001566220689655172,1.132142052220832,-0.01714348536492118,0.5906449404511749,0.1945784224725176
-0.0001566120689655173,1.142029405941975,-0.0163410662668485,0.5919815832502446,0.194184217569734
-0.0001566020689655172,1.112367344778576,-0.01687601233223175,0.5937192188890432,0.1940528159354744
-0.0001565920689655172,1.148620975089434,-0.01794590446299532,0.5950558616881129,0.1954982339123479
-0.0001565820689655172,1.128846267647111,-0.01647480278319273,0.5969271616068139,0.1964180453521781
-0.0001565720689655172,1.125550483073391,-0.01634106626684704,0.5981301401259788,0.1977320616947927
-0.0001565620689655173,1.122254698499671,-0.01647480278319273,0.5991994543652365,0.1977320616947927
-0.0001565520689655172,1.132142052220808,-0.01660853929954061,0.5994667829250522,0.1962866437179166
-0.0001565420689655172,1.118958913925951,-0.01781216794664963,0.6001351043245869,0.1962866437179166
-0.0001565320689655172,1.122254698499671,-0.01714348536492118,0.6018727399633808,0.1957610371808708
-0.0001565220689655172,1.118958913925951,-0.01754469491395825,0.6018727399633808,0.1957610371808708
-0.0001565120689655173,1.128846267647111,-0.01834711401203239,0.6053480112409683,0.1973378567920083
-0.0001565020689655173,1.115663129352254,-0.01700974884857792,0.6046796898414334,0.1987832747688817
-0.0001564920689655172,1.118958913925951,-0.01540491065242721,0.6060163326405044,0.1983890698661
-0.0001564820689655172,1.11566312935223,-0.01607359323415566,0.6065509897601332,0.1994402829401916
-0.0001564720689655172,1.135437836794552,-0.01741095839761256,0.6076203039993908,0.198126266597577
-0.0001564620689655173,1.138733621368273,-0.01700974884857549,0.6080212968391125,0.1968122502549624
-0.0001564520689655173,1.115663129352272,-0.01700974884857549,0.6074866397194847,0.1972064551577461
-0.0001564420689655172,1.109071560204843,-0.01700974884857597,0.6090906110783715,0.1964180453521809
-0.0001564320689655172,1.138733621368273,-0.01727722188126687,0.6097589324779062,0.1979948649633156
-0.0001564220689655172,1.118958913925951,-0.0168760123322298,0.6110955752769784,0.1995716845744531
-0.0001564120689655172,1.145325190515714,-0.0168760123322298,0.6113629038367928,0.1991774796716687
-0.0001564020689655173,1.125550483073427,-0.01660853929953891,0.6116302323966067,0.1991774796716687
-0.0001563920689655172,1.115663129352254,-0.01687601233223248,0.6116302323966084,0.198389069866099
-0.0001563820689655172,1.128846267647111,-0.01834711401203239,0.6122985537961433,0.1978634633290541
-0.0001563720689655172,1.118958913925951,-0.01767843143030394,0.6129668751956794,0.1976006600605312
-0.0001563620689655172,1.11236734477851,-0.01700974884857549,0.6137688608751226,0.1977320616947927
-0.0001563520689655173,1.122254698499653,-0.01861458704472085,0.6140361894349367,0.1981262665975763
-0.0001563420689655172,1.122254698499665,-0.01794590446299264,0.6151055036741944,0.1987832747688848
-0.0001563320689655172,1.118958913925951,-0.01647480278319273,0.6148381751143803,0.1990460780374073
-0.0001563220689655172,1.105775775631069,-0.01794590446299532,0.6140361894349371,0.1994402829401916
-0.0001563120689655172,1.132142052220832,-0.01781216794664963,0.615907489353638,0.1977320616947927
-0.0001563020689655173,1.11566312935223,-0.01794590446299532,0.6139025251550299,0.1973378567920083
-0.0001562920689655173,1.11566312935223,-0.01861458704472255,0.6156401607938206,0.1962866437179185
