Driving Frequency (Hz),Power Supply Average (V),Power Supply Min (V),Power Supply Max (V),TX Current RMS (A),TX Current Peak-to-Peak (A),TX Current Average (A),TX Current Frequency (Hz),TX Voltage RMS (V),TX Voltage Peak-to-Peak (V),TX Voltage Average (V),TX Voltage Frequency (Hz),RX Voltage Average (V),RX Voltage RMS (V),RX Coil Min (V),RX Coil Max (V),RX Force (mN)
115000.0,9.817986592945008,9.096765934947058,10.596347915989835,3.515739006457225,9.944011569391837,0.4221581124284972,125523.01255230125,187.8266753184737,531.2540632216668,-1.3129455783580124,114882.50652741514,0.9289501761332659,0.9289501761332659,-0.5454915338590309,1.8262931710286807,61.3125
115100.0,9.816730075076277,9.03085024347265,10.604587377424135,3.6729557727375686,10.388687735604043,0.4179978117435038,125588.69701726845,197.10397777859515,557.4942371443489,-2.0191342833866313,115062.76150627615,0.978203691380268,0.978203691380268,-0.6357670762596013,1.883741243465407,63.029250000000005
115200.0,9.812845169010005,8.95669509056394,10.596347915989835,3.871429724094103,10.950056843176421,0.207067225407367,126728.11059907834,207.7639116276052,587.645083190889,5.198431482606262,115207.3732718894,1.0325495679054113,1.0325495679054113,-0.6439739437505622,1.9986373883388602,64.25550000000001
115300.0,9.80949582793696,8.824863707615126,10.629305761727037,4.069694358694,11.510833913556661,0.17545562341536963,115406.80900173109,219.4492300676734,620.6961548280747,6.1550417142407845,115340.25374855824,1.1188694001753383,1.1188694001753383,-0.6439739437505622,2.121740400703274,66.46275
115400.0,9.809586462012737,8.94845562912964,10.629305761727037,4.066876544577746,11.502863931677757,0.14945792114288128,126874.27912341408,219.68337929591,621.3584288564574,5.086785218661138,115340.25374855824,1.107429026892939,1.107429026892939,-0.6357670762596013,2.154567870667118,66.2175
115500.0,9.80702398950667,8.915497783392436,10.728179298938649,4.301443308264514,12.166318928653341,0.14853062520706953,115540.15020219526,232.4977417797014,657.6029192919431,3.66126067845708,115473.44110854504,1.1902034924067713,1.1902034924067713,-0.5947327388047965,2.3187052204863368,68.42475
115600.0,9.77926524393451,8.997892397735447,10.670503068898542,4.54231712939692,12.847612977985499,0.4477882379336367,126182.96529968454,245.7794391709918,695.1692324561395,-1.1524671167247325,115606.93641618497,1.2656246046487019,1.2656246046487019,-0.6111464737867185,2.4746357028145947,70.87725
115700.0,9.764648439350061,8.93197670626104,10.719939837504349,4.8250508074322145,13.647304582019782,0.16375999899972585,115740.74074074073,261.1451383816896,738.6299928943683,5.799443146460411,115807.75911986103,1.3690270316010642,1.3690270316010642,-0.6357670762596013,2.6551867876157353,73.32975
115800.0,9.757167008367714,8.915497783392436,10.695221453201446,4.8149013992670895,13.618597720665422,0.4669690619752927,136770.1209889532,261.18037147507476,738.7296471313877,-1.3590648761745978,115789.47368421053,1.3718050562467548,1.3718050562467548,-0.6850082812053669,2.688014257579579,73.82025
115900.0,9.740379105695327,8.800145323312222,10.64578468459564,5.124985174687683,14.495647082008734,0.4709956983812501,126448.89357218124,278.4899229901896,787.6884521539299,-2.3949752579009735,115850.44760400211,1.4593846426765444,1.4593846426765444,-0.6275602087686404,2.8685653423807196,76.76325
116000.0,9.731731790920028,8.808384784746524,10.662263607464242,5.479528705078013,15.49844762026802,0.4955063855494637,115972.58829731154,297.7167287391915,842.070071056633,-1.7023510522301721,116033.7552742616,1.5978796350202555,1.5978796350202555,-0.6439739437505622,3.1558057045643526,80.19675000000001
116100.0,9.708760172441195,8.841342630483727,10.761137144675853,5.859581520490825,16.573399312217774,0.11701927142434906,127684.27161926872,319.0892565064472,902.52070831793,6.194900473892219,116144.01858304298,1.713350260618076,1.713350260618076,-0.676801413714406,3.4266323317660636,84.12075000000002
116200.0,9.71832618716642,8.75894801614072,10.711700376070048,5.849872840291828,16.545939017797444,0.12430397463180727,116076.61056297156,319.16671277932096,902.739787741108,5.5782374646252055,116211.50493898896,1.7062431133709037,1.7062431133709037,-0.676801413714406,3.2871155844197277,84.366
116300.0,9.683357912839247,8.676553401797708,10.728179298938649,6.302301432257578,17.8256003193241,0.526691932652034,116340.56054997355,343.10027683628664,970.4341295116801,-0.6530848557514691,116279.06976744186,1.8434660412535164,1.8434660412535164,-0.7096288836782496,3.607183416567204,88.53525
116400.0,9.659072100261644,8.717750708969213,10.744658221807251,6.756675351190054,19.11076383640994,0.059159346636671016,116402.1164021164,369.77521124491574,1045.8822375438722,5.045674351376666,116482.23645894002,1.970221109651408,1.970221109651408,-0.7506632211330544,3.9354581162056417,93.44025
116500.0,9.61005142445827,8.577679864586097,10.711700376070048,7.299365359337964,20.645722975784217,0.5392730829162908,116525.42372881356,399.72389522205185,1130.5899076552555,-0.9045498053848933,116525.42372881356,2.169024267752446,2.169024267752446,-0.676801413714406,4.2309053458802355,99.32625
