Start Time (s),Driving Frequency (Hz),Power Supply Average (V),Power Supply Min (V),Power Supply Max (V),TX Current RMS (A),TX Current Peak-to-Peak (A),TX Current Average (A),TX Current Frequency (Hz),TX Voltage RMS (V),TX Voltage Peak-to-Peak (V),TX Voltage Average (V),TX Voltage Frequency (Hz),RX Voltage Average (V),RX Voltage RMS (V),RX Coil Min (V),RX Coil Max (V)
0.10360574722290039,115000.0,9.730207490554681,8.85782155335233,10.555150608818328,2.627096743795732,7.430551689484242,-0.643137837470423,160734.78760045924,135.44170104340054,383.0869810529185,4.154173716659685,114942.52873563218,0.7656129958944159,0.7656129958944159,-0.16797562927482773,1.3338811215710242
0.10360574722290039,115100.0,9.71698315495263,8.841342630483727,10.57162953168693,2.7405812665949068,7.751534392008304,-0.3853662753496325,160919.54022988505,139.23877374744768,393.8267244836788,-3.193611243168277,114942.52873563218,0.7209101886711515,0.7209101886711515,-0.4798365939313434,1.374915459025829
0.10360574722290039,115200.0,9.722297607577751,8.85782155335233,10.596347915989835,2.8602228780998993,8.089931971237371,-0.6162546093493215,138408.3044982699,145.21430261311278,410.72807241202975,4.834902899816703,115273.77521613833,0.7236184549431687,0.7236184549431687,-0.5454915338590309,1.4487772664444774
0.10360574722290039,115300.0,9.715013923669833,8.874300476220933,10.728179298938649,2.9226156531420933,8.2664053885549,-0.6357027619490493,138408.3044982699,150.7267997636083,426.3197688775774,4.907107773321405,115273.77521613833,0.7542382775519441,0.7542382775519441,-0.5783190038228747,1.4569841339354381
0.10360574722290039,115400.0,9.742780908703425,8.800145323312222,10.629305761727037,2.9045641118456547,8.215347919508577,-0.3366957697456745,115340.25374855824,151.4759079460181,428.4385667800746,2.9863746642541944,115340.25374855824,0.749404432599768,0.749404432599768,-0.5783190038228747,1.514432206372165
0.10360574722290039,115500.0,9.727686215355787,8.808384784746524,10.703460914635748,3.047406208692579,8.61936638078604,-0.6476322988530061,138568.12933025404,156.85304684969424,443.6474123087602,5.159198776771341,115440.11544011543,0.7707340812087755,0.7707340812087755,-0.6357670762596013,1.5718802788088915
0.10360574722290039,115600.0,9.729029247569576,8.849582091918029,10.703460914635748,3.1666676357697763,8.956688636067124,-0.6693193281265858,115606.93641618497,164.45021067768428,465.1354365509878,-0.12427806540202618,115606.93641618497,0.8375051551152337,0.8375051551152337,-0.5783190038228747,1.6703626887004228
0.10360574722290039,115700.0,9.699317749637489,8.800145323312222,10.719939837504349,3.317026129524571,9.381966678239166,-0.658041404582929,115740.74074074073,171.34384989385458,484.6335926982179,4.500590161797833,115606.93641618497,0.8778829431707614,0.8778829431707614,-0.6685945462234449,1.7031901586642664
0.10360574722290039,115800.0,9.73288531552083,8.750708554706417,10.719939837504349,3.2662891593225147,9.238460855492232,-0.67508360016001,115874.85515643106,171.44714509310873,484.92575564164446,-0.3179373793105933,115774.24023154848,0.8918756522428499,0.8918756522428499,-0.6029396062957575,1.785258833573876
0.10360574722290039,115900.0,9.700767894849925,8.841342630483727,10.761137144675853,3.4630165656623535,9.794889987764797,-0.38825676538378445,115874.85515643106,178.739304575704,505.55109732019207,-2.036663790249044,115874.85515643106,0.9006159661207233,0.9006159661207233,-0.652180811241523,1.8016725685557977
0.10360574722290039,116000.0,9.732613413293496,8.717750708969213,10.818813374715962,3.6045358386393063,10.195166938127171,-0.6892353057029392,115874.85515643106,187.07427830188954,529.125963091382,0.004689020800007711,115942.02898550725,0.979213136081656,0.979213136081656,-0.676801413714406,2.015051123320782
0.10360574722290039,116100.0,9.733280809669676,8.77542693900932,10.818813374715962,3.7742974645535385,10.675325325604001,-0.6832538292160811,116144.01858304298,197.03516458401276,557.2996040382516,-0.7916514338067373,116110.30478955008,1.0524512215709916,1.0524512215709916,-0.7424563536420935,2.0724991957575085
0.10360574722290039,116200.0,9.697397955123295,8.791905861877922,10.860010681887465,3.7906818254726606,10.721667296449278,-0.6811486168212655,116279.06976744186,197.0350561417964,557.2992973173453,4.625383555889775,116110.30478955008,1.04628786408528,1.04628786408528,-0.6357670762596013,2.056085460775587
0.10360574722290039,116300.0,9.705719811171939,8.684792863232008,10.860010681887465,3.9910858515512277,11.28849547971824,-0.6645909542556896,116144.01858304298,206.74728149279193,584.7696189417487,4.630809355632902,116279.06976744186,1.1060420662869668,1.1060420662869668,-0.6275602087686404,2.195602208121923
0.10360574722290039,116400.0,9.682204388238445,8.651835017494806,11.000081526270582,4.205113762427126,11.89385782829239,-0.35148238061402426,116414.43538998836,217.67219877077585,615.6699513064068,-2.0116216375884504,116414.43538998836,1.1515655602593269,1.1515655602593269,-0.7096288836782496,2.3433258229592195
0.10360574722290039,116500.0,9.68481629751312,8.618877171757601,10.925926373361873,4.433711227639858,12.540429099548305,-0.6573396671179905,116414.43538998836,230.43465058057322,651.7676161835037,4.587820326898893,116448.32605531295,1.2650583307918257,1.2650583307918257,-0.676801413714406,2.4828425703055554
0.10360574722290039,116600.0,9.653712330598632,8.544722018848892,10.942405296230476,4.424624666085873,12.514728422378338,-0.6747995635670587,116686.11435239206,230.07944080419142,650.7629312170104,5.708456658460271,116448.32605531295,1.251754998588978,1.251754998588978,-0.7096288836782496,2.450015100341712
0.10360574722290039,116700.0,9.688293350238393,8.478806327374485,11.06599721774499,4.677633835442358,13.230346419795723,-0.704673529931589,116686.11435239206,243.3024944368733,688.1633747836615,-1.8559429218817878,116788.32116788322,1.3220632323840404,1.3220632323840404,-0.808111293569781,2.6469799201247746
0.10360574722290039,116800.0,9.653514583524208,8.487045788808786,11.123673447785096,4.957002911443809,14.020521492173506,-0.3252340578183435,116686.11435239206,259.38160985370126,733.6419809705424,-0.6464069483753229,116822.42990654206,1.44025853798886,1.44025853798886,-0.7096288836782496,2.8685653423807196
0.10360574722290039,116900.0,9.638321016639358,8.462327404505883,11.1566312935223,5.270381692678894,14.906890537338723,-0.3570962803335334,117096.01873536299,275.5680613721282,779.4241794986503,-1.5546023515326906,116822.42990654206,1.5432793456028926,1.5432793456028926,-0.7096288836782496,3.0983576321276263
0.10360574722290039,117000.0,9.63091374080992,8.528243095980292,11.189589139259503,5.2979120600623695,14.984758175200373,-0.3255849265508129,116959.06432748538,274.4375835129722,776.2267052578884,-1.8910019356066168,116959.06432748538,1.536065509078338,1.536065509078338,-0.7588700886240153,3.615390284058165
0.10360574722290039,117100.0,9.6341518491536,8.52000363454599,11.189589139259503,5.625652887452257,15.911749221276692,-0.6836214059834301,117233.29425556859,293.10213698208537,829.0180345612038,-1.8960103661387293,117130.30746705711,1.6528820609446757,1.6528820609446757,-0.7424563536420935,3.3117361868926105
0.10360574722290039,117200.0,9.59857385468029,8.503524711677388,11.313181060774017,6.030945924145824,17.05809103973153,-0.316512463611249,117233.29425556859,313.42863635840024,886.5100567483092,-1.489492754615163,117096.01873536299,1.748894203721428,1.748894203721428,-0.7506632211330544,3.598976549076243
0.10360574722290039,117300.0,9.599175335364995,8.487045788808786,11.321420522208319,6.00272469831579,16.97826935910027,-0.31786581443648787,117233.29425556859,313.084132691871,885.5356532333234,5.786504700919104,117233.29425556859,1.7813851921181423,1.7813851921181423,-0.7096288836782496,3.5415284766395168
0.10360574722290039,117400.0,9.57142482925427,8.421130097334379,11.337899445076921,6.456671158783895,18.262223841070785,-0.3210570490984709,117370.89201877934,336.3209569314593,951.2593172055348,-1.6773088995695944,117370.89201877934,1.9214435927188815,1.9214435927188815,-0.7506632211330544,3.8533894412960326
0.10360574722290039,117500.0,9.549112367690181,8.34697494442567,11.370857290814126,6.914827436920689,19.558085485525652,-0.7081488011865231,117647.05882352941,360.79201180808076,1020.4739125897233,-2.565470580598496,117508.81316098708,2.0221172362304993,2.0221172362304993,-0.8245250285517027,4.312974020789845
0.10360574722290039,117600.0,9.500886799915218,8.297538175819865,11.42853352085423,7.4599887860545975,21.100034632779227,-0.33946930353567006,117647.05882352941,388.83501301044396,1099.7914978497774,-1.919800411166292,117647.05882352941,2.224728380847343,2.224728380847343,-0.8737662334974684,4.5509731780277125
0.10360574722290039,117700.0,9.510255067566018,8.330496021557067,11.370857290814126,7.473393967544316,21.137950211716895,-0.31512569671625146,117647.05882352941,389.236402960216,1100.9268000713134,-1.5888266268355,117647.05882352941,2.2636945876944257,2.2636945876944257,-0.808111293569781,4.567386913009634
0.10360574722290039,117800.0,9.471760303744963,8.256340868648358,11.49444921232864,8.043460366239357,22.750341476692324,-0.2875574391650908,117785.63015312131,418.4342028816077,1183.5106493518897,-1.4072710200462353,117647.05882352941,2.393141508629353,2.393141508629353,-0.8737662334974684,4.944902817593838
0.10360574722290039,117900.0,9.429491866586998,8.190425177173951,11.445012443722833,8.652042663192374,24.471672153034575,-0.6880991593311339,117785.63015312131,450.0252666434283,1272.8636709954096,5.729742488221771,117924.52830188679,2.609244743401336,2.609244743401336,-0.8245250285517027,5.4701423370153375
0.10360574722290039,118000.0,9.353754737082905,8.190425177173951,11.40381513655133,9.257742461954901,26.184849893307817,-0.29529325931429534,117924.52830188679,482.66716775075656,1365.1889094906594,6.879594664553835,118063.75442739078,2.820522340088634,2.820522340088634,-0.8409387635336247,5.864071976581462
0.10360574722290039,118100.0,9.3576931996485,8.182185715739651,11.42853352085423,9.23988953398911,26.134354187593235,-0.307256212288011,118063.75442739078,483.2379868123371,1366.803429607756,-1.4014278510920886,118063.75442739078,2.8239281900973827,2.8239281900973827,-0.7834906910968982,5.765589566689932
0.10360574722290039,118200.0,9.311741723229405,8.075072717093738,11.24726536929961,9.831689283802051,27.808216652382168,-0.6924265403649219,118203.3096926714,512.9256231749512,1450.772745565375,4.610358264293423,118203.3096926714,2.990240359801706,2.990240359801706,-0.8983868359703513,6.225174146183744
0.10360574722290039,118300.0,9.28069543254496,8.124509485699544,11.05775775631069,10.29885720683095,29.129567077688446,-0.3130706084260738,118343.19526627219,538.120734864509,1522.0352828791301,-1.113025726284308,118343.19526627219,3.134927433667348,3.134927433667348,-0.8491456310245857,6.528828243349299
0.10360574722290039,118400.0,9.267916027860357,8.140988408568145,11.05775775631069,10.292798412096756,29.11243021831898,-0.3170304126925133,118343.19526627219,538.3427325945529,1522.6631872804185,-1.382646236596658,118343.19526627219,3.1574881123999994,3.1574881123999994,-0.9312143059341951,6.569862580804103
0.10360574722290039,118500.0,9.229890913341059,8.09155163996234,10.967123680533376,10.550358047971592,29.840918878667118,-0.2897963158389427,118483.41232227487,551.1470847237799,1558.8793641575257,6.928844231453008,118483.41232227487,3.2388181692354228,3.2388181692354228,-0.808111293569781,6.750413665605244
0.10360574722290039,118600.0,9.221544338908112,8.124509485699544,10.876489604756067,10.642418498348198,30.10130515362866,-0.33308683421170465,118623.96204033215,554.4684620571572,1568.2736378987674,5.98475507614878,118623.96204033215,3.197242178526214,3.197242178526214,-0.8409387635336247,6.750413665605244
0.10360574722290039,118700.0,9.240536297514176,8.09155163996234,11.016560449139183,10.508075390170253,29.721325462435452,-0.6361037547861571,118623.96204033215,549.3352021031909,1553.7545862065956,4.402091027999522,118764.84560570071,3.2136887409781,3.2136887409781,-0.8409387635336247,6.717586195641401
0.10360574722290039,118800.0,9.222104622285643,8.157467331436747,11.033039372007785,10.517975448996069,29.74932705735497,-0.6115262354784256,118764.84560570071,549.3214944929845,1553.7158152300722,-2.0249774523407615,118764.84560570071,3.2159620432730964,3.2159620432730964,-0.8491456310245857,6.733999930623322
0.10360574722290039,118900.0,9.248932308715728,8.165706792871049,11.189589139259503,10.435464855648007,29.51595185705041,-0.6337479218681488,118764.84560570071,546.6055294669367,1546.0339060805368,3.7856367033380303,118906.06420927469,3.1194164541094316,3.1194164541094316,-0.8409387635336247,6.7750342680781275
0.10360574722290039,119000.0,9.28175008360855,8.09155163996234,11.255504830733912,10.046108538583418,28.41468588867365,-0.563858211967237,119047.61904761905,526.6240219001996,1489.5176680854563,3.203824023190311,119047.61904761905,3.051086075379691,3.051086075379691,-0.7999044260788201,6.389311496002962
0.10360574722290039,119100.0,9.267396941789997,8.149227870002447,11.23902590786531,10.053206223615412,28.434761173541045,-0.5910421847161691,119047.61904761905,526.2471226650953,1488.4516360655912,3.2242751145298025,119047.61904761905,3.0548940618954967,3.0548940618954967,-0.808111293569781,6.430345833457767
0.10360574722290039,119200.0,9.348588594763598,8.248101407214058,11.387336213682726,9.478826581756355,26.810170214604884,-0.4055997055886963,119189.51132300356,495.92666034550274,1402.6924180060107,4.226795959375399,119189.51132300356,2.865594456348992,2.865594456348992,-0.8245250285517027,5.970761253963954
0.10360574722290039,119300.0,9.377657414703812,8.27281979151696,11.387336213682726,8.83235941909213,24.981684956467685,-0.5277020244880182,119331.74224343676,462.8788928851141,1309.219216108743,-0.10800066617264747,119331.74224343676,2.6251004113938725,2.6251004113938725,-0.808111293569781,5.568624746906869
0.10360574722290039,119400.0,9.372318243694384,8.289298714385563,11.387336213682726,8.8537455353529,25.042174027792623,-0.5611348022818798,119331.74224343676,463.33924657457675,1310.5212929709962,0.7496930624525375,119474.31302270011,2.651920454354333,2.651920454354333,-0.8163181610607418,5.527590409452064
0.10360574722290039,119500.0,9.43491343221077,8.379932790162874,11.387336213682726,8.236838767295312,23.297298191579035,-0.4233770547004749,119617.22488038278,431.3309834552091,1219.9882533481637,2.9429682663091663,119474.31302270011,2.4630804333873217,2.4630804333873217,-0.7260426186601716,5.068005829958251
0.10360574722290039,119600.0,9.4834191416745,8.421130097334379,11.42853352085423,7.628445478061163,21.576502109795612,-0.5271673673718744,119474.31302270011,400.07504156275905,1131.583099490067,3.0402152924744588,119617.22488038278,2.294511375122984,2.294511375122984,-0.7752838236059373,4.813592937738463
