r (mm),theta (deg),z (mm),Driving Frequency (Hz),Power Supply Average (V),Power Supply Min (V),Power Supply Max (V),TX Current RMS (A),TX Current Peak-to-Peak (A),TX Current Average (A),TX Current Frequency (Hz),TX Voltage RMS (V),TX Voltage Peak-to-Peak (V),TX Voltage Average (V),TX Voltage Frequency (Hz),RX Voltage Average (V),RX Voltage RMS (V),RX Coil Min (V),RX Coil Max (V)
0.0,0.0,100.0,117100.0,9.290591025727554,8.429369558768679,10.719939837504349,10.41631512722727,29.461788245753674,-0.2767139245283011,117096.01873536299,578.7642401492999,1636.9924756713979,-5.7658576906218295,117130.30746705711,2.79639414966521,2.79639414966521,-0.8491456310245857,5.4373148670514935
0.0,0.0,100.0,117200.0,9.235724452036544,8.421130097334379,10.497474378778222,11.003237734135295,31.121856067259078,0.4026180656369322,117233.29425556859,610.1744989994733,1725.8341037985274,9.881314030136506,117233.29425556859,2.941212533410706,2.941212533410706,-0.8655593660065075,5.765589566689932
0.0,0.0,100.0,117300.0,9.250827384845618,8.43760902020298,10.588108454555535,11.02808554014479,31.192136275766767,-0.2904813452690017,117233.29425556859,611.4718727452777,1729.503630892094,7.559906478499863,117130.30746705711,2.9707326357756925,2.9707326357756925,-0.8409387635336247,5.814830771635697
0.0,0.0,100.0,117400.0,9.218965387479175,8.421130097334379,10.431558687303815,11.28621594852218,31.922239324543188,0.3323941950384307,117370.89201877934,624.7064562550065,1766.9366858757298,-4.547974332895144,117370.89201877934,3.015139995769282,3.015139995769282,-0.8409387635336247,5.937933784000111
0.0,0.0,100.0,117500.0,9.208212890307411,8.371693328728572,10.423319225869514,11.324424270585093,32.030308779056966,-0.22428411107645768,117508.81316098708,628.6823045462049,1778.1820830264312,6.525665573617502,117647.05882352941,3.0245614796489053,3.0245614796489053,-0.8327318960426638,5.995381856436838
0.0,0.0,100.0,117600.0,9.217935454799889,8.322256560122767,10.56339007025263,11.196026391035517,31.66714473377905,0.3418008186755842,117647.05882352941,620.9324534699994,1756.262194029748,-3.4665707071687066,117785.63015312131,2.9622959759949845,2.9622959759949845,-0.7752838236059373,8.506683308670885
0.0,0.0,100.0,117700.0,9.209844303671403,8.388172251597174,10.64578468459564,11.158246907776766,31.560288218571106,0.32769923723729366,117647.05882352941,619.6367731913986,1752.5974567847547,8.679708071639201,117647.05882352941,2.984971550872509,2.984971550872509,-0.8245250285517027,5.921520049018189
0.0,0.0,100.0,117800.0,9.263137140228464,8.371693328728572,10.769376606110155,10.797337509228917,30.53948228614254,-0.2040673888722733,117785.63015312131,600.1816174736682,1697.5699666365651,6.3370146902410704,117820.32400589102,2.9008183316201963,2.9008183316201963,-0.7342494861511326,5.634279686834556
0.0,0.0,100.0,117900.0,9.314353632504076,8.462327404505883,10.876489604756067,10.130004643941897,28.651979908730134,0.30068234483715633,117924.52830188679,563.6818015468863,1594.3328972210122,7.847056495674616,117924.52830188679,2.701268348577481,2.701268348577481,-0.7916975585878592,5.240350047268432
0.0,0.0,100.0,118000.0,9.38989301493375,8.602398248889,10.876489604756067,9.418742598965345,26.64022704791601,-0.14694261761929284,118063.75442739078,525.5855051320775,1486.580299088996,4.899177758312209,117994.10029498526,2.514553906290628,2.514553906290628,-0.8327318960426638,4.961316552575759
0.0,0.0,100.0,118100.0,9.37951129352653,8.552961480283194,10.909447450493271,9.427679467731707,26.665504329945087,-0.1457062230382103,118063.75442739078,524.7348239436727,1484.1742093412006,5.899611757102765,117994.10029498526,2.465329115079845,2.465329115079845,-0.8245250285517027,4.862834142684228
0.0,0.0,100.0,118200.0,9.441669790586896,8.627116633191903,10.958884219099076,8.681907042492055,24.556141373509504,0.2020381069086402,118203.3096926714,484.36320646986485,1369.986031408405,-0.25199304397103695,118203.3096926714,2.291622557766166,2.291622557766166,-0.6932151486963278,4.501731973081947
0.0,0.0,100.0,118300.0,9.507610200445608,8.69303232466631,11.08247614061359,7.97417482956921,22.554372385421882,0.21635689280036402,118343.19526627219,445.40430601282077,1259.7936206054148,0.25636265503893446,118203.3096926714,2.1154211127352345,2.1154211127352345,-0.7752838236059373,4.0421473935881345
0.0,0.0,100.0,118400.0,9.4723700238911,8.668313940363406,10.942405296230476,7.987093951932876,22.59091318154319,-0.11203953275603563,118203.3096926714,445.7550988597091,1260.7858126087208,3.3144268641079107,118343.19526627219,2.0859092172377385,2.0859092172377385,-0.7588700886240153,4.058561128570056
0.0,0.0,100.0,118500.0,9.548642718388425,8.75894801614072,10.917686911927571,7.333250749390266,20.741565332140755,-0.07815563802042746,118483.41232227487,410.9520168415323,1162.3478314037432,4.172120592733103,118518.51851851853,1.928903635268165,1.928903635268165,-0.7342494861511326,3.6810452239858527
0.0,0.0,100.0,118600.0,9.575214981514048,8.78366640044362,10.860010681887465,6.754344617605138,19.104171526317806,-0.054045943689321516,118764.84560570071,378.7760895367032,1071.340565850903,3.3448948165116272,118623.96204033215,1.7888206140649527,1.7888206140649527,-0.676801413714406,3.369184259329337
0.0,0.0,100.0,118700.0,9.605379649825021,8.78366640044362,10.860010681887465,6.268793943966889,17.7308268305606,0.13634211376248073,118906.06420927469,349.99787054270263,989.9434706463858,1.2897688214992558,118764.84560570071,1.6486555241868308,1.6486555241868308,-0.7424563536420935,3.065530162163782
0.0,0.0,100.0,118800.0,9.60682979503746,8.78366640044362,10.818813374715962,6.247936895798356,17.67183418977858,-0.0433026772618087,118906.06420927469,349.9704559360704,989.8659304293728,4.375796767705899,118764.84560570071,1.606226019258563,1.606226019258563,-0.7096288836782496,3.106564499618587
0.0,0.0,100.0,118900.0,9.638337495562228,8.915497783392436,10.827052836150262,5.798699537663167,16.401199060579696,0.1446794231673469,118906.06420927469,324.53614267071606,917.9268288903528,3.9989123701640312,118906.06420927469,1.4957944103001923,1.4957944103001923,-0.6193533412776794,2.8275310049259152
0.0,0.0,100.0,119000.0,9.654519797819194,8.964934551998242,10.695221453201446,5.410141353257669,15.302190552265051,0.10142232086434398,119047.61904761905,302.39878487924443,855.312925642743,1.3699037100131464,119189.51132300356,1.4115098811680236,1.4115098811680236,-0.6029396062957575,2.6141524501609306
