Driving Frequency (Hz),Power Supply Average (V),Power Supply Min (V),Power Supply Max (V),TX Current RMS (A),TX Current Peak-to-Peak (A),TX Current Average (A),TX Current Frequency (Hz),TX Voltage RMS (V),TX Voltage Peak-to-Peak (V),TX Voltage Average (V),TX Voltage Frequency (Hz),RX Voltage Average (V),RX Voltage RMS (V),RX Coil Min (V),RX Coil Max (V)
115000.0,9.726038323068925,8.915497783392436,10.64578468459564,3.2284120767630555,9.131328287774807,0.2729135908674418,161104.7180667434,176.55598556869933,499.3757386188061,3.2372135600710954,114942.52873563218,0.7202454324043838,0.7202454324043838,-0.676801413714406,1.629328351245618
115100.0,9.688441660544209,8.86606101478663,10.662263607464242,3.478289509933085,9.83808839761487,0.28666430357326317,115074.79861910241,187.38222772905266,529.9969756042202,-2.7595472637180585,115207.3732718894,0.9394262424854776,0.9394262424854776,-0.529077798877109,1.8098794360467585
115200.0,9.708216367986534,8.833103169049426,10.761137144675853,3.6235079361999496,10.248828133481025,-0.07036969376658452,115207.3732718894,197.11973039651426,557.538792276157,4.500172792586824,115107.91366906474,1.061158707978901,1.061158707978901,-0.4470091239674997,1.9247755809202116
115300.0,9.696681121978513,8.816624246180826,10.827052836150262,3.783896020006641,10.702474140205936,0.28091673957471813,115340.25374855824,207.33311855435247,586.4266163773482,-0.9990839316786169,115340.25374855824,1.1802239415377627,1.1802239415377627,-0.4470091239674997,2.015051123320782
115400.0,9.695552315762011,8.890779399089533,10.818813374715962,3.810719167948561,10.778341459415943,-0.05668581320028136,184757.50577367205,206.9951960982743,585.4708273365159,4.232221759118522,115440.11544011543,1.1634491043862383,1.1634491043862383,-0.4305953889855778,2.006844255829821
115500.0,9.692734419951481,8.849582091918029,10.81057391328166,3.964744994913154,11.213992286314062,-0.0945963443418469,115473.44110854504,217.1156576009828,614.0958151657261,3.4438113195209628,115606.93641618497,1.2376309796370342,1.2376309796370342,-0.41418165400365586,2.154567870667118
115600.0,9.690188426368282,8.841342630483727,10.835292297584562,4.146133908035308,11.727037608316992,-0.10122943418900493,138568.12933025404,227.48159698433318,643.4151192910691,4.175459546421186,115606.93641618497,1.3139384335679891,1.3139384335679891,-0.41418165400365586,2.253050280558649
115700.0,9.67240766859306,8.77542693900932,10.90120798905897,4.382244533899412,12.394859306951822,0.2836401492600752,115874.85515643106,239.4335437304544,677.2203296613204,-2.2966848087081706,115740.74074074073,1.3680873452733495,1.3680873452733495,-0.5044571964042263,2.3351189554682588
115800.0,9.665824338907054,8.791905861877922,10.917686911927571,4.39612376884764,12.434115711550117,-0.11558163615048787,115740.74074074073,240.30816139402054,679.694121984733,2.896640283887082,115606.93641618497,1.3771395201158794,1.3771395201158794,-0.4305953889855778,2.4828425703055554
115900.0,9.668329135183082,8.78366640044362,10.975363141967678,4.588976787496185,12.979586420584845,-0.09183951858673071,116009.28074245939,251.89771087837244,712.4743181098621,2.2351100844365175,115942.02898550725,1.4380755112362642,1.4380755112362642,-0.529077798877109,2.5074631727784387
116000.0,9.640257290076418,8.684792863232008,10.876489604756067,4.815263435789825,13.619621714586478,-0.08702760454143746,116009.28074245939,264.59243564946127,748.3804219935971,3.37494539970434,116110.30478955008,1.5151954450488243,1.5151954450488243,-0.5044571964042263,2.6387730526338133
116100.0,9.625236751881687,8.734229631837815,10.967123680533376,5.123699535645703,14.492010745669766,0.3185599421582119,116009.28074245939,279.8749572284999,791.605920562269,-1.7261410972577322,116279.06976744186,1.6000052137004146,1.6000052137004146,-0.5454915338590309,2.8931859448536024
116200.0,9.630254583895177,8.701271786100612,10.958884219099076,5.096747949032307,14.41578014703749,0.33967889824588887,139534.88372093023,279.01393948173506,789.1705946124315,-0.5458209685219517,116279.06976744186,1.6465627729766361,1.6465627729766361,-0.5044571964042263,2.811117269943993
116300.0,9.626719854939862,8.717750708969213,11.000081526270582,5.352430828174302,15.13896053773591,-0.09529808180678538,116279.06976744186,294.93749682481786,834.2092161240582,3.0869606441075628,116279.06976744186,1.7414587817746174,1.7414587817746174,-0.5454915338590309,3.090150764636665
116400.0,9.604086054379836,8.734229631837815,11.049518294876389,5.663165048753557,16.017849635809142,0.31391510846171333,116279.06976744186,311.54681691037064,881.1874675776274,-1.3701251602663578,116414.43538998836,1.8275077874173429,1.8275077874173429,-0.5619052688409528,3.1558057045643526
116500.0,9.56326776243431,8.643595556060506,10.958884219099076,5.978510910888805,16.90978242594895,-0.12114541176535841,116414.43538998836,327.71849898544684,926.9278918115447,4.225961220953374,116618.07580174928,1.9322684509394592,1.9322684509394592,-0.5372846663680699,3.360977391838376
116600.0,9.562279027062196,8.618877171757601,11.05775775631069,5.958188380527853,16.852301629832553,-0.09599981927172423,116686.11435239206,328.51462762955896,929.1796836633388,4.710944244146798,116618.07580174928,1.9554036103964778,1.9554036103964778,-0.5783190038228747,3.385597994311259
116700.0,9.541919317858037,8.676553401797708,11.049518294876389,6.2790301783233415,17.759779273469647,-0.12430323035758215,116550.11655011655,344.95635931459196,975.6839235390851,4.51895440708227,116618.07580174928,2.037020907594085,2.037020907594085,-0.5536984013499919,3.5661490791123995
116800.0,9.51928551729801,8.602398248889,10.967123680533376,6.615338647088662,18.71100326880734,-0.1441189597246589,116822.42990654206,362.3312266438088,1024.8274695819084,4.02270241519158,116959.06432748538,2.121100265038979,2.121100265038979,-0.5701121363319137,3.6974589589677747
116900.0,9.477511447826105,8.602398248889,10.892968527624669,6.876524920753749,19.44974960985305,0.3331627646428872,117096.01873536299,377.8735822093431,1068.7878896459156,-2.2061156899190317,116959.06432748538,2.219878122160185,2.219878122160185,-0.5783190038228747,3.9518718511875637
117000.0,9.495325163447065,8.635356094626204,10.958884219099076,6.882118693920567,19.465571189607758,-0.10965028376826842,117096.01873536299,378.8662853341857,1071.5956780910406,4.417116319595876,116959.06432748538,2.240731772454717,2.240731772454717,-0.5947327388047965,4.0093199236242905
117100.0,9.45087326900901,8.487045788808786,10.827052836150262,7.17336218577557,20.289332181876244,0.37038826635439365,117096.01873536299,393.90356278271724,1114.1275215088015,5.394177642569867,117096.01873536299,2.3279379464136682,2.3279379464136682,-0.5783190038228747,4.189871008425431
117200.0,9.436594282343366,8.528243095980292,10.794094990413058,7.405004485847987,20.94451554663966,0.34375565875648467,117233.29425556859,407.7641618231209,1153.33121579991,5.274392679010049,117233.29425556859,2.3906055865746456,2.3906055865746456,-0.5947327388047965,4.312974020789845
117300.0,9.4292282038211,8.610637710323301,10.761137144675853,7.402955524026618,20.938720207446533,-0.11013481677977348,117233.29425556859,407.76095659792725,1153.3221500540315,3.791479872292151,117302.05278592375,2.443942018398401,2.443942018398401,-0.5536984013499919,4.329387755771767
117400.0,9.43274645385355,8.577679864586097,10.728179298938649,7.600842133772238,21.49842806207511,-0.10049428065430709,117370.89201877934,418.62368480563015,1184.046585165444,3.6708601703103048,117302.05278592375,2.4899907518901827,2.4899907518901827,-0.5454915338590309,4.419663298172337
117500.0,9.409420538533043,8.552961480283194,10.604587377424135,7.673806770309528,21.70480321920443,0.35234358868454296,117370.89201877934,422.71438159687585,1195.6168229289156,5.3553623059459605,117370.89201877934,2.5053047666283157,2.5053047666283157,-0.5536984013499919,4.542766310536751
117600.0,9.413828650400394,8.610637710323301,10.629305761727037,7.7402903098575955,21.892847065811317,-0.08879865623866345,117785.63015312131,426.0860999429168,1205.153482555862,4.503094377063891,117647.05882352941,2.5382881670744877,2.5382881670744877,-0.5126640638951871,4.575593780500595
117700.0,9.39560296170772,8.544722018848892,10.530432224515426,7.67300234689062,21.702527966186604,0.3066972373937732,117647.05882352941,423.9215692265977,1199.0312651654788,-0.3934812065033584,117647.05882352941,2.4846234605510946,2.4846234605510946,-0.6275602087686404,4.509938840572907
117800.0,9.42010712001333,8.627116633191903,10.621066300292735,7.594575277187885,21.48070271492503,-0.07723669610205541,117785.63015312131,418.28326910940405,1183.0837441765486,3.798575148879314,117820.32400589102,2.461619610973931,2.461619610973931,-0.6111464737867185,4.468904503118103
117900.0,9.410829486438308,8.585919326020399,10.686981991767144,7.555274237841642,21.369542589207402,0.2600985281148722,117785.63015312131,417.51635471802643,1180.914582709618,-0.6718664702469177,117924.52830188679,2.461578576636476,2.461578576636476,-0.5783190038228747,4.436077033154259
118000.0,9.427456719612726,8.618877171757601,10.81057391328166,7.422907446518495,20.995152766213394,0.28155164490013895,141509.43396226413,409.5627875517281,1158.418497597969,-0.6188605804486724,118063.75442739078,2.390178829465116,2.390178829465116,-0.5454915338590309,4.35400835824465
118100.0,9.438588232010467,8.618877171757601,10.860010681887465,7.4228297290040715,20.994932947887527,0.29219466311837483,118063.75442739078,410.03989998946673,1159.7679753584227,0.23132050237833754,118063.75442739078,2.397515769002035,2.397515769002035,-0.5454915338590309,4.395042695699455
118200.0,9.441299014822352,8.602398248889,10.892968527624669,7.1487109093986785,20.21960784311223,0.26150200304474924,118343.19526627219,395.2283161136591,1117.8744897636352,0.23382471764440196,118203.3096926714,2.3392962510211572,2.3392962510211572,-0.5619052688409528,4.189871008425431
118300.0,9.47818708366372,8.610637710323301,11.024799910573485,6.864978978413586,19.41709275335738,0.2746011023902706,118203.3096926714,378.85083809690275,1071.551986706107,1.033086756728215,118203.3096926714,2.203324870430917,2.203324870430917,-0.5701121363319137,4.0421473935881345
118400.0,9.475023130472946,8.52000363454599,10.950644757664776,6.862519887802109,19.410137394769666,0.2677675161245585,118343.19526627219,378.4558161820982,1070.4346960074047,-0.2578362129251727,118343.19526627219,2.1765048274704566,2.1765048274704566,-0.5454915338590309,3.960078718678525
118500.0,9.512010072851524,8.668313940363406,10.98360260340198,6.539883522077231,18.49758394652389,0.018968168734054842,118623.96204033215,360.19980132883455,1018.7988884066644,3.1687650094654964,118518.51851851853,2.1067792812672526,2.1067792812672526,-0.5372846663680699,3.713872693949696
118600.0,9.541120090098909,8.643595556060506,10.967123680533376,6.187590494887365,17.501148792561125,0.2104255404181448,118623.96204033215,342.2299377973413,967.9724389662016,0.28891745349769554,118483.41232227487,1.9887481130122522,1.9887481130122522,-0.5619052688409528,3.48408040420279
118700.0,9.552671815029798,8.701271786100612,10.99184206483628,5.838576955418814,16.5139894306246,0.013337560979666336,118764.84560570071,323.3227946544257,914.4949624493202,3.277698373539053,118694.36201780416,1.8879841939582338,1.8879841939582338,-0.5454915338590309,5.1418676373769
118800.0,9.562180153524983,8.734229631837815,10.942405296230476,5.857965199324632,16.568827665589012,0.05881683192164138,118764.84560570071,323.65097936375156,915.4232089831044,2.711328354198722,118694.36201780416,1.9101509430513195,1.9101509430513195,-0.520870931386148,3.385597994311259
118900.0,9.582770567649298,8.742469093272117,10.925926373361873,5.482906596919457,15.508001741176818,0.17303295835784335,118906.06420927469,303.94219750409707,859.678355775552,0.9775766516639124,118906.06420927469,1.7615738139949626,1.7615738139949626,-0.5783190038228747,3.0737370296547435
119000.0,9.609029731240419,8.76718747757502,10.958884219099076,5.216035059693275,14.753175046463573,0.14264104291204893,119331.74224343676,288.19234368847157,815.1310420326495,1.4529601830040992,119047.61904761905,1.6625661645840097,1.6625661645840097,-0.5865258713138356,2.9013928123445636
119100.0,9.609384028082092,8.717750708969213,10.925926373361873,5.190031365614678,14.679625492788068,0.06977730280258759,119047.61904761905,288.52401131877446,816.0691397545985,2.6528966646573426,119047.61904761905,1.6535468172114438,1.6535468172114438,-0.4470091239674997,3.4020117292931804
119200.0,9.63106205111574,8.833103169049426,10.892968527624669,4.9093544435842285,13.885751273226871,0.14800432210836562,119189.51132300356,272.50337686611266,770.7559427130466,1.4133101079581611,119189.51132300356,1.5919460698242909,1.5919460698242909,-0.4470091239674997,2.8439447399078372
119300.0,9.645505827010068,8.824863707615126,10.769376606110155,4.656988291933098,13.171952004529006,0.0915979963552033,143027.41358760427,257.97907428887135,729.6750113355562,1.733432292802703,119331.74224343676,1.4405786058210075,1.4405786058210075,-0.5044571964042263,2.548497510233243
119400.0,9.64671702784091,8.833103169049426,10.909447450493271,4.639203999384121,13.121650429089057,0.14549811687644185,119189.51132300356,257.02986127603504,726.9902315028879,0.7935168296085794,119331.74224343676,1.4617194964777227,1.4617194964777227,-0.5126640638951871,2.548497510233243
119500.0,9.6571399465553,8.94845562912964,10.769376606110155,4.396236557407548,12.43443472577232,0.12663474549749634,119617.22488038278,243.65962440861338,689.173490882791,1.671661649573245,119617.22488038278,1.3810295753065949,1.3810295753065949,-0.4305953889855778,2.408980762886907
119600.0,9.670825691997674,8.874300476220933,10.752897683241553,4.141945692609688,11.715191546202886,0.07889988984679,119760.47904191617,230.76753692255494,652.7091609426224,2.3866151080330766,119617.22488038278,1.3001591030506656,1.3001591030506656,-0.4470091239674997,2.285877750522493
