Driving Frequency (Hz),Power Supply Average (V),Power Supply Min (V),Power Supply Max (V),TX Current RMS (A),TX Current Peak-to-Peak (A),TX Current Average (A),TX Current Frequency (Hz),TX Voltage RMS (V),TX Voltage Peak-to-Peak (V),TX Voltage Average (V),TX Voltage Frequency (Hz),RX Voltage Average (V),RX Voltage RMS (V),RX Coil Min (V),RX Coil Max (V)
120000.0,9.70024056931813,8.973174013432544,10.711700376070048,3.6094560153079973,10.20908329927544,0.12003507172009727,143884.89208633095,201.02917771983468,568.5963791282029,2.296045989243943,120048.01920768307,0.8550350240759262,0.8550350240759262,-0.6439739437505622,1.875534375974446
119900.0,9.67930409781357,8.93197670626104,10.761137144675853,3.781230270883904,10.69493426307942,0.09318525966875497,119904.0767386091,209.55103461759978,592.6998303310471,1.036843079627306,119904.0767386091,1.0574902382104414,1.0574902382104414,-0.529077798877109,2.039671725793665
119800.0,9.67240766859306,8.890779399089533,10.761137144675853,3.9534097194695375,11.181931285782866,0.12917436679917899,119617.22488038278,219.6433143455321,621.245108064057,1.5464508862702933,119760.47904191617,1.1947500969967635,1.1947500969967635,-0.46342285894942153,2.17098160564904
119700.0,9.673314009350834,8.907258321958135,10.728179298938649,3.9490635656982565,11.169638506567857,0.14421159819072105,119617.22488038278,219.05368952653328,619.5773972325771,1.4800891817197335,119760.47904191617,1.2121404492101095,1.2121404492101095,-0.41418165400365586,2.1135335332123133
119600.0,9.658334668463274,8.849582091918029,10.761137144675853,4.172633834993746,11.801990720530032,0.09265060255261122,143369.17562724015,231.31389814670132,654.2545038489076,0.8006121061957474,119617.22488038278,1.2775655968480502,1.2775655968480502,-0.42238852149461686,2.277670883031532
119500.0,9.638337495562228,8.85782155335233,10.785855528978756,4.421855797243847,12.506896878640687,0.14352656876066194,119474.31302270011,244.5846415502472,691.7898344570433,1.2880993446552165,119474.31302270011,1.3806684731369923,1.3806684731369923,-0.5126640638951871,2.942427149799368
119400.0,9.626686897094125,8.808384784746524,10.884729066190369,4.660390099625028,13.181573769678028,0.15949945010545566,119189.51132300356,257.209062603847,727.4970893992618,2.3536429403633012,119189.51132300356,1.4386089576231766,1.4386089576231766,-0.4798365939313434,2.589531847688048
119300.0,9.635577275981735,8.824863707615126,10.851771220453163,4.663149436584294,13.189378353179931,0.07149823039517539,143027.41358760427,258.0446279021699,729.860424953535,2.4266825522900217,119331.74224343676,1.4622529428646351,1.4622529428646351,-0.4716297264403825,2.6551867876157353
119200.0,9.5992247721336,8.77542693900932,10.851771220453163,4.94431345891542,13.984630300444032,0.07256754462746275,119331.74224343676,272.6674434803346,771.2199931749772,1.109882691554023,119047.61904761905,1.5571161241926528,1.5571161241926528,-0.5044571964042263,2.7454623300163057
119100.0,9.598540896834551,8.76718747757502,11.024799910573485,5.2059487496460655,14.724646653537445,0.06133974518844471,142687.2770511296,287.77992652355033,813.9645501366754,0.2271468102682411,118906.06420927469,1.6000708686403422,1.6000708686403422,-0.529077798877109,2.967047752272251
119000.0,9.599966323662688,8.78366640044362,10.958884219099076,5.2263051184766525,14.782223159299216,0.17709301083355977,118906.06420927469,288.7587320295403,816.7330301796683,1.5326777023069735,119047.61904761905,1.676000806666713,1.676000806666713,-0.4798365939313434,3.0080820897270555
118900.0,9.571087011335461,8.701271786100612,10.98360260340198,5.523606781404134,15.623119246955454,0.0363111089389669,118764.84560570071,306.1645859063185,865.9642194141164,2.845721240143881,119047.61904761905,1.7494030295058673,1.7494030295058673,-0.5372846663680699,3.1804263070372354
118800.0,9.546821797411445,8.684792863232008,10.975363141967678,5.855044784318383,16.560567484569823,0.17704288672892127,118764.84560570071,323.66874459588666,915.4734566475528,0.04726068032301191,118906.06420927469,1.861041047985409,1.861041047985409,-0.5783190038228747,3.3199430543835713
118700.0,9.557261195048705,8.725990170403513,11.024799910573485,5.846594061003391,16.536665229521976,0.20173736228080918,118483.41232227487,323.46360783857983,914.8932422789036,1.4646465209123816,118623.96204033215,1.8650377924535069,1.8650377924535069,-0.5126640638951871,3.2871155844197277
118600.0,9.536019863471076,8.717750708969213,10.98360260340198,6.167921371566531,17.4455161106405,0.02573492286024907,118483.41232227487,342.41251587732836,968.488847760021,3.673364385576366,118694.36201780416,1.9815178627527157,1.9815178627527157,-0.5372846663680699,3.5661490791123995
118500.0,9.515569520191143,8.635356094626204,10.99184206483628,6.519117490449945,18.438848739395937,0.011315888759247798,118483.41232227487,360.676520218079,1020.1472530438824,3.355329046786883,118518.51851851853,2.0720478180455055,2.0720478180455055,-0.5865258713138356,3.7959413688593058
118400.0,9.485248302112915,8.602398248889,10.851771220453163,6.847567742471121,19.367846341342354,0.01699662061827496,118483.41232227487,377.39760347975806,1067.441618496355,-0.7302981597882936,118203.3096926714,2.1798039882018228,2.1798039882018228,-0.6111464737867185,3.9436649836966025
118300.0,9.469922903845115,8.610637710323301,10.860010681887465,6.863720995918042,19.413534641544526,0.2701734731472052,118203.3096926714,378.8920921484599,1071.668670784537,3.717605521943409,118203.3096926714,2.206443480077482,2.206443480077482,-0.5865258713138356,4.025733658606212
118200.0,9.445361069309463,8.594158787454699,10.892968527624669,7.286291085520256,20.608743345081855,0.2878505740497071,118203.3096926714,402.87759677150774,1139.5099226610907,4.864536113798411,118063.75442739078,2.326198090505584,2.326198090505584,-0.5619052688409528,6.061036796364525
