Driving Frequency (Hz),Power Supply Average (V),Power Supply Min (V),Power Supply Max (V),TX Current RMS (A),TX Current Peak-to-Peak (A),TX Current Average (A),TX Current Frequency (Hz),TX Voltage RMS (V),TX Voltage Peak-to-Peak (V),TX Voltage Average (V),TX Voltage Frequency (Hz),RX Voltage Average (V),RX Voltage RMS (V),RX Coil Min (V),RX Coil Max (V),RX Force (mN)
110000.0,9.860267389295123,9.508739006662106,10.184374844274785,0.5610446632685301,1.586873943782803,0.04243460372230034,487299.11871435976,52.85739584804172,149.50329216004786,2.5026437486938073,282426.77824267786,0.0307782876212643,0.0307782876212643,-0.2828717741482809,0.31622955269186764,5.395499999999999
110100.0,9.854091912950114,9.385147085147592,10.200853767143387,0.5606731650380414,1.5858231881108937,0.026520200499584957,539350.577875619,53.38755835454522,151.00281817396578,2.796471673244723,283464.56692913384,0.012756006611114075,0.012756006611114075,-0.26645803916635896,0.275195215237063,5.150250000000001
110200.0,9.823931364369855,9.37690762371329,10.184374844274785,0.5702273114244926,1.6128463949041278,0.034548411259180484,591478.6967418547,54.46547424964294,154.05162472985523,2.165409426197869,231532.52480705624,0.027881263396955083,0.027881263396955083,-0.24183743669347618,0.26698834774610203,5.395499999999999
110300.0,9.844328151150469,9.484020622359203,10.250290535749194,0.5658026697788235,1.600331618456236,0.0179907486936047,585161.9644723092,54.42634098614633,153.94093914590158,1.84257434148177,253583.2414553473,0.04831636344944782,0.04831636344944782,-0.21721683422059337,0.36547075763763326,5.150250000000001
110400.0,9.832731109181688,9.343949777976087,10.167895921406185,0.5810633094296777,1.643495225585689,0.026854361197174773,648535.5648535565,55.39214494808325,156.6726452690313,2.2004684399226946,220356.76810073454,0.017704747708163524,0.017704747708163524,-0.3156992441121247,0.275195215237063,4.905
110500.0,9.848711544633515,9.418104930884795,10.225572151446292,0.5933829595893801,1.6783404582647754,0.04444792192527903,449086.16187989555,56.16695730666301,158.86414556062687,2.0980042986197827,273972.602739726,0.026510716525964612,0.026510716525964612,-0.21721683422059337,0.33264328767378953,5.395499999999999
110600.0,9.829089267227726,9.409865469450494,10.167895921406185,0.5989537990031227,1.69409717157021,0.017464445594900718,587926.5091863517,57.034264297660414,161.31726017944595,2.340078441005481,210526.31578947368,0.04253052186832036,0.04253052186832036,-0.2582511716753981,0.31622955269186764,5.395499999999999
110700.0,9.83372808401524,9.401626008016194,10.200853767143387,0.6093890229656261,1.7236124420785561,0.0029368092671831062,453825.85751978896,57.9760815784907,163.981121723101,1.6923214255182322,199335.5481727575,0.02602240791025243,0.02602240791025243,-0.2828717741482809,0.3490570226557115,5.395499999999999
110800.0,9.845634105787804,9.393386546581892,10.200853767143387,0.5929159543826609,1.6770195680706927,0.032718881439876196,399579.3901156677,57.89008621481451,163.73789010387688,2.4993047950057288,281831.9073980876,0.03235400617952879,0.03235400617952879,-0.2910786416392418,0.31622955269186764,5.150250000000001
110900.0,9.857490690791764,9.459302238056301,10.233811612880592,0.6190119928597343,1.7508303111476675,0.04260168407109525,463576.1589403973,58.966997109942085,166.7838540905904,1.739484146362343,190174.3264659271,0.03138969924934089,0.03138969924934089,-0.3485267140759684,0.37367762512859426,5.150250000000001
111000.0,9.830197474790642,9.37690762371329,10.21733269001199,0.6262517409983099,1.7713074111591456,0.03999523062989462,552181.1154058531,59.41031090757167,168.03773486058017,1.9894883037572284,189374.0136770121,0.033658898110591584,0.033658898110591584,-0.2582511716753981,0.32443642018282864,5.150250000000001
111100.0,9.819354343543102,9.451062776621999,10.167895921406185,0.6260814352946539,1.770825713887426,0.0468037548432873,506062.2034791776,60.45007674061446,170.9786367461427,2.719049684602402,222110.04543160019,0.025103238751264807,0.025103238751264807,-0.2910786416392418,0.2834020827280239,5.150250000000001
111200.0,9.832706390797386,9.467541699490601,10.176135382840485,0.6493790988359114,1.836721457390729,0.06627696949533429,484848.48484848486,61.318300781523625,173.43434517380695,2.543754615978275,252652.85497726125,0.017766299214345728,0.017766299214345728,-0.3156992441121247,0.2834020827280239,5.395499999999999
111300.0,9.849218271511726,9.451062776621999,10.233811612880592,0.6446044694807573,1.8232167662120018,0.014548893508429504,363820.1111672562,63.05242365643723,178.33918535085542,3.315887656346451,222693.53128313893,0.026005994175270507,0.026005994175270507,-0.3074923766211637,0.31622955269186764,4.905
111400.0,9.847133687768846,9.525217929530708,10.266769458617794,0.6417842119650464,1.8152398733557957,0.026002251418320726,474029.2486132123,63.0808598328974,178.41961500367944,3.230118283483932,254237.2881355932,0.024028139109948925,0.024028139109948925,-0.29928550913020274,0.3080226852009067,5.150250000000001
111500.0,9.84324054224114,9.475781160924901,10.225572151446292,0.6663407321426095,1.8846962011153923,0.02271912256450072,391949.1525423729,64.31230091511303,181.90265636314493,3.218014576364647,234113.71237458193,0.028291606771503133,0.028291606771503133,-0.2910786416392418,0.3490570226557115,5.395499999999999
