Driving Frequency (Hz),Power Supply Average (V),Power Supply Min (V),Power Supply Max (V),TX Current RMS (A),TX Current Peak-to-Peak (A),TX Current Average (A),TX Current Frequency (Hz),TX Voltage RMS (V),TX Voltage Peak-to-Peak (V),TX Voltage Average (V),TX Voltage Frequency (Hz),RX Voltage Average (V),RX Voltage RMS (V),RX Coil Min (V),RX Coil Max (V)
112000.0,9.917646998723594,9.442823315187699,10.382121918698008,1.6732303438994185,4.732610090633512,-0.004907613108737948,168067.2268907563,87.43563819470826,247.30533073940686,5.68091029053362,173913.04347826086,0.3157043131724462,0.3157043131724462,-0.16797562927482773,0.7429866622218364
112100.0,9.912118320101179,9.418104930884795,10.456277071606717,1.7110873749620341,4.839685944153373,0.17766108401946246,224215.2466367713,89.89567423671194,254.26336340846333,-2.6297454390940027,134680.13468013468,0.35199508121747547,0.35199508121747547,-0.1597687617838668,0.7265729272399146
112200.0,9.905798653181071,9.401626008016194,10.464516533041019,1.7448115807538778,4.935072402575546,0.17921493126325513,134983.12710911137,91.47548785336976,258.73175109386165,-2.5120473215892356,112233.4455667789,0.3576824403887114,0.3576824403887114,-0.16797562927482773,0.7429866622218364
112300.0,9.922623633429914,9.37690762371329,10.472755994475321,1.8198650925452298,5.147355791133664,0.15746106985015762,201793.72197309416,93.60483334600993,264.75444964320116,-2.566305319020512,179573.51290684624,0.36054663714305674,0.36054663714305674,-0.1843893642567496,0.7429866622218364
112400.0,9.90640837332721,9.409865469450494,10.480995455909621,1.805091766077523,5.105570513829671,-0.011858155618606361,196629.21348314607,94.35092843792668,266.86472523881855,4.730560597064251,112517.58087201125,0.37182287307563705,0.37182287307563705,-0.1597687617838668,0.7347797947308755
112500.0,9.935271206731564,9.418104930884795,10.472755994475321,1.8233480824823372,5.157207174346996,0.005919193493172237,140252.4544179523,96.6024069120117,273.23286802570277,6.326997829176831,140252.4544179523,0.39788788422692906,0.39788788422692906,-0.09411382185617927,0.7594003972037584
112600.0,9.927855691440694,9.37690762371329,10.480995455909621,1.8907547077414437,5.347861901617455,0.19263148327148655,179977.50281214848,99.59897076386149,281.7084305053086,-0.909766920522518,112485.93925759279,0.40149890592295184,0.40149890592295184,-0.12694129182002303,0.7922278671676021
112700.0,9.923686523954936,9.409865469450494,10.505713840212522,1.924874050209483,5.444365975332562,0.19886358028153678,180586.90744920995,101.61692340604857,287.4160624949238,-2.245348395753956,112866.81715575622,0.44328827518692493,0.44328827518692493,-0.21721683422059337,0.8825034095681725
112800.0,9.922442365278357,9.29451300937028,10.522192763081126,1.9198188636548779,5.430067748560864,0.23089288314552148,135440.18058690746,102.37808514884131,289.56895301455785,1.0823363236273735,112866.81715575622,0.4524799667768012,0.4524799667768012,-0.20080309923867146,0.8332622046224069
112900.0,9.93863290699676,9.409865469450494,10.497474378778222,1.9854628163841714,5.615736885035955,-0.04243385944807528,169731.25884016973,105.03468692675206,297.0829575428496,5.28023584796419,113154.17256011315,0.4612120737871836,0.4612120737871836,-0.11052755683810116,0.8414690721133677
113000.0,9.914853821297365,9.343949777976087,10.579868993121233,2.042988591304065,5.778444347191426,-0.05808928813015854,158371.0407239819,108.03457915945299,305.5679341051363,4.4521753333206995,112834.97884344147,0.47942311274962596,0.47942311274962596,-0.1843893642567496,0.9153308795320163
113100.0,9.888347473863222,9.187400010724367,10.464516533041019,2.091208269748504,5.914830193650216,0.15909845726834776,157835.40022547916,110.48904121104027,312.510201148506,-1.6372414553126426,112994.35028248587,0.48126965793509213,0.48126965793509213,-0.1843893642567496,0.94815834949586
113200.0,9.921321798523293,9.146202703552863,10.530432224515426,2.147669463645626,6.074526565964391,-0.07199037314989522,136054.42176870749,114.67061324760782,324.33747292081375,4.734316919963339,113475.17730496454,0.5151476069377788,0.5151476069377788,-0.1843893642567496,0.9399514820048991
113300.0,9.919921090079463,9.28627354793598,10.530432224515426,2.1470216853377315,6.072694372227519,-0.03050432254411858,250626.56641604012,113.56507500625293,321.2105385715214,5.849944820992602,113154.17256011315,0.5351969842181966,0.5351969842181966,-0.12694129182002303,0.9563652169868209
113400.0,9.906185907868483,9.261555163633076,10.480995455909621,2.2389427945494274,6.332686530858637,0.19107763602769395,159090.9090909091,117.42126592151689,332.11749355445386,-1.8321528768542303,113378.68480725623,0.5582746956027786,0.5582746956027786,-0.15156189429290584,1.0138132894235476
113500.0,9.91039627266141,9.212118395027272,10.56339007025263,2.2871536440663776,6.469047405339436,-0.01822391690769247,113960.11396011396,121.44980917460472,343.5119345647007,5.33365910697345,113475.17730496454,0.5657347381520622,0.5657347381520622,-0.20080309923867146,1.063054494369313
113600.0,9.904430902582975,9.28627354793598,10.56339007025263,2.3503265746336215,6.647727435705536,-0.04963502248113599,144628.09917355372,125.03555293970888,353.65394949231086,5.6187222780931565,113798.00853485064,0.5927681596672875,0.5927681596672875,-0.1843893642567496,1.0548476268783522
113700.0,9.899775606872593,9.162681626421465,10.612826838858435,2.3569694774972905,6.666516402352192,-0.07568284885826278,158910.32917139612,125.3743736870673,354.61227928456617,4.798174409247841,113960.11396011396,0.5937365700312208,0.5937365700312208,-0.21721683422059337,1.0466407593873912
113800.0,9.899825043641203,9.245076240764474,10.612826838858435,2.423455295666115,6.8545666938718375,0.18309119535529714,113765.64277588167,129.51673072155384,366.3286342812911,-2.1639613996070413,113765.64277588167,0.6564944857345992,0.6564944857345992,-0.13514815931098398,1.1287094342970008
113900.0,9.919006509860253,9.212118395027272,10.612826838858435,2.4908440544883774,7.045170887227704,-0.05506513381697063,136830.102622577,134.1313231425209,379.38067265440253,3.8511636694665476,114122.68188302426,0.6713407090257475,0.6713407090257475,-0.29928550913020274,1.1779506392427663
114000.0,9.911409726417828,9.162681626421465,10.596347915989835,2.586855978540389,7.316733617515485,-0.054764389189139805,137142.85714285713,138.67762914105643,392.2395678580567,4.566117127926379,114122.68188302426,0.7587438478044815,0.7587438478044815,-0.1843893642567496,1.2682261816433367
114100.0,9.897773417744062,9.212118395027272,10.579868993121233,2.667279339611109,7.544205233431167,-0.032141709962308695,136986.301369863,142.73019139200187,403.70194485335327,6.144190114754528,113960.11396011396,0.7309800150825606,0.7309800150825606,-0.2582511716753981,1.358501724043907
