Driving Frequency (Hz),Power Supply Average (V),Power Supply Min (V),Power Supply Max (V),TX Current RMS (A),TX Current Peak-to-Peak (A),TX Current Average (A),TX Current Frequency (Hz),TX Voltage RMS (V),TX Voltage Peak-to-Peak (V),TX Voltage Average (V),TX Voltage Frequency (Hz),RX Voltage Average (V),RX Voltage RMS (V),RX Coil Min (V),RX Coil Max (V)
115000.0,9.725766420841593,8.78366640044362,10.744658221807251,3.6078024664028474,10.20440635670002,0.3352345609679441,114942.52873563218,196.37894572631734,555.4435368213759,4.8891608972479865,114810.56257175661,0.8160934378313166,0.8160934378313166,-0.7424563536420935,1.8919481109563678
115100.0,9.699202397177407,8.69303232466631,10.818813374715962,3.837322843833648,10.85358801790728,-0.0943958479232929,138089.7583429229,207.35542115211996,586.489697649826,5.429654025505706,115107.91366906474,1.0089548238688986,1.0089548238688986,-0.6111464737867185,1.9822236533569382
115200.0,9.688128561009707,8.684792863232008,10.860010681887465,4.030911279946468,11.401138801645976,-0.08869840802938651,137931.0344827586,219.2257944414508,620.0641834422321,4.804434947412989,115273.77521613833,1.1148726557072406,1.1148726557072406,-0.7260426186601716,2.121740400703274
115300.0,9.70116338899877,8.684792863232008,10.917686911927571,4.213036946790799,11.916267977860969,0.31074058183461,115207.3732718894,232.01991125863415,656.2514104851248,3.8336341626041412,115340.25374855824,1.216662433197629,1.216662433197629,-0.660387678732484,2.326912087977298
115400.0,9.703865932349222,8.717750708969213,10.925926373361873,4.249077298919844,12.018205487408164,0.3512742744522557,115473.44110854504,232.2264137895115,656.835487844787,4.238482297283666,115340.25374855824,1.2582302170393462,1.2582302170393462,-0.6193533412776794,2.3515326904501803
115500.0,9.675579861245268,8.618877171757601,10.958884219099076,4.497193018002407,12.71998271733719,-0.07015248931315131,115473.44110854504,246.11689438903466,696.123699948239,4.342407230825114,115440.11544011543,1.3171883530944097,1.3171883530944097,-0.660387678732484,2.450015100341712
115600.0,9.674640562641756,8.643595556060506,11.024799910573485,4.783699422881455,13.530345204310603,-0.07432949803302406,115740.74074074073,261.4794759481813,739.575642336255,5.244342095817341,115774.24023154848,1.431789050738188,1.431789050738188,-0.6111464737867185,2.679807390088618
115700.0,9.652352819461973,8.585919326020399,11.049518294876389,5.097661157086258,14.418363089467823,0.310673749695092,115740.74074074073,278.58770906781155,787.9650329482984,-2.758712525296043,115740.74074074073,1.50260611031769,1.50260611031769,-0.6932151486963278,2.8849790773626416
115800.0,9.668831742330575,8.585919326020399,11.049518294876389,5.074043203714638,14.35156142952054,-0.10786252403616285,115606.93641618497,278.1679210184316,786.777693042788,5.160033515193363,115774.24023154848,1.516754749872107,1.516754749872107,-0.7424563536420935,2.8357378724168756
115900.0,9.633451494931686,8.552961480283194,11.123673447785096,5.432494305232163,15.36541424794786,0.3294201648298812,115740.74074074073,296.73676501505486,839.2983150780175,-2.6973592512776015,115874.85515643106,1.640670242118126,1.640670242118126,-0.808111293569781,3.106564499618587
116000.0,9.635634952211774,8.445848481637281,11.206068062128105,5.79854365515318,16.400758158260174,-0.12413615000878739,126715.94508975712,318.66681561103064,901.3258650307317,-2.7353398494794856,116110.30478955008,1.7434284299724476,1.7434284299724476,-0.7506632211330544,3.3527705243474153
116100.0,9.601301116415044,8.495285250243088,11.255504830733912,6.248165214140581,17.67247997157081,0.3764198669458899,116279.06976744186,343.05208698998706,970.2978280432691,-2.312544838726539,116144.01858304298,1.8985710530215734,1.8985710530215734,-0.7096288836782496,3.598976549076243
116200.0,9.600946819573368,8.495285250243088,11.189589139259503,6.262888110925212,17.714122612191296,0.3674643602504827,116279.06976744186,342.9214649692718,969.9283731767889,-2.766642540305231,116144.01858304298,1.887729781066014,1.887729781066014,-0.7588700886240153,3.607183416567204
116300.0,9.561834096144743,8.396411713031476,11.288462676471116,6.752309553850727,19.098415496794242,-0.160793578534391,116279.06976744186,370.12436000496143,1046.8697793673568,4.739325350495459,116448.32605531295,2.0483135572616464,2.0483135572616464,-0.7424563536420935,4.206284743407353
116400.0,9.53409182949545,8.330496021557067,11.337899445076921,7.279426894206916,20.589328480181756,0.4328930248385703,116414.43538998836,399.3070620688522,1129.4109254582522,-3.004960359791836,116414.43538998836,2.2314415984549494,2.2314415984549494,-0.7588700886240153,4.304767153298884
116500.0,9.501710746058647,8.281059252951263,11.40381513655133,7.886949865970104,22.307662932423174,0.41199127320432666,116550.11655011655,432.4224842676805,1223.0754838528403,-3.8300992899582598,116550.11655011655,2.4228175414766673,2.4228175414766673,-0.7999044260788201,4.79717920275654
116600.0,9.491502053341549,8.322256560122767,11.42029405941993,7.869217228455594,22.25750745948384,-0.17756844555340007,116686.11435239206,431.6003039840875,1220.7500068372942,-5.293813112969717,116618.07580174928,2.4257802206409043,2.4257802206409043,-0.7752838236059373,4.698696792865009
116700.0,9.46248267016994,8.239861945779758,11.445012443722833,8.517111718495967,24.090029809087632,-0.17230541456636045,116686.11435239206,468.5529180718147,1325.2677828533,6.987693290205385,116618.07580174928,2.646347991327971,2.646347991327971,-0.808111293569781,5.100833299922095
116800.0,9.400472483415392,8.223383022911154,11.48620975089434,9.204751586536231,26.034969063909607,-0.17287348775226327,116822.42990654206,505.7036636017538,1430.3459592147233,7.534864325839269,116788.32116788322,2.857576346810323,2.857576346810323,-0.8573524985155466,5.519383541961103
116900.0,9.337053348755576,8.140988408568145,11.280223215036816,9.856521761491317,27.87845350585314,0.47307584872374653,116959.06432748538,541.7647687874734,1532.342167270338,10.681410807642344,116959.06432748538,3.032481106777683,3.032481106777683,-0.8245250285517027,6.0446230613826035
117000.0,9.34186519423321,8.206904100042554,11.313181060774017,9.889870553232484,27.97277813299137,0.4320576230945957,117096.01873536299,542.040308519469,1533.1215113222597,-5.552164654584787,117096.01873536299,3.053589169964434,3.053589169964434,-0.808111293569781,6.0117955914187595
117100.0,9.296762382341845,8.157467331436747,11.131912909219396,10.493113903180621,29.679007986807438,-0.20279757822143205,117096.01873536299,576.8451057935075,1631.5643440034423,7.041533918425659,117130.30746705711,3.209691996510002,3.209691996510002,-0.808111293569781,6.422138965966806
117200.0,9.247943573343614,8.09979110139664,10.975363141967678,10.827522543317462,30.624858455319966,0.46665996333002224,117096.01873536299,595.942021382063,1685.5785780531012,-4.640630297739328,117233.29425556859,3.3258355852420816,3.3258355852420816,-0.8245250285517027,9.951091987080009
117300.0,9.25520253886723,8.149227870002447,10.925926373361873,10.834756529846395,30.645319259038448,-0.1879441352135642,117233.29425556859,596.8511658821751,1688.150027017532,7.083270839526638,117302.05278592375,3.392122453966573,3.392122453966573,-0.8573524985155466,6.651931255713713
117400.0,9.24814955987947,8.17394625430535,10.794094990413058,10.950959784809585,30.973991697360134,-0.1427154847947815,117370.89201877934,603.2784356323474,1706.32909111698,5.994771937213016,117302.05278592375,3.396332576989436,3.396332576989436,-0.8163181610607418,6.783241135569088
117500.0,9.242406655259762,8.10803056283094,10.925926373361873,10.83107477031582,30.634905670515376,-0.16380102481269931,117508.81316098708,598.1115693893425,1691.7149864853295,5.490172561102132,117474.30249632892,3.3503166709676178,3.3503166709676178,-0.7999044260788201,6.651931255713713
117600.0,9.257468390761664,8.198664638608252,11.05775775631069,10.796541934224734,30.537232060220937,0.41605132568004294,117785.63015312131,595.58512186007,1684.569113764287,-2.4911788610387373,117647.05882352941,3.3389173320226733,3.3389173320226733,-0.8409387635336247,6.63551752073179
117700.0,9.239036715533134,8.132748947133845,11.041278833442087,10.793683758628964,30.52914791883857,-0.18488656483061733,117508.81316098708,594.2757247933761,1680.865579583787,-6.095161998108575,117647.05882352941,3.3326144577896146,3.3326144577896146,-0.8163181610607418,6.701172460659478
117800.0,9.278470777957697,8.116270024265242,11.206068062128105,10.368311760559397,29.326014221391127,-0.08933331335480715,117785.63015312131,572.7910573100451,1620.097763307781,5.200935697872316,117820.32400589102,3.2201557525609776,3.2201557525609776,-0.808111293569781,6.348277158548158
117900.0,9.334968765012698,8.248101407214058,11.354378367945523,9.746881801577997,27.56834486927822,-0.06652684574430145,117924.52830188679,537.820412552765,1521.185843106427,5.084907057211596,117994.10029498526,3.0024439717607656,3.0024439717607656,-0.7588700886240153,5.92972691650915
118000.0,9.3911783709175,8.330496021557067,11.436772982288533,9.055488268127403,25.61278864539245,-0.060261332664492274,118063.75442739078,500.34938502158263,1415.2017724451196,3.6378880026405387,118168.38995568686,2.7841166758987317,2.7841166758987317,-0.7506632211330544,5.4373148670514935
